         9x4M-LH                  (9x4M-LH.dat)
         v2022-0915
         Simulation Date: 11/15/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        0.86      0.0422      0.1241      0.0960      0.0327       1.711      44.942      92.610    1276.125       5.078     411.928      32.916       93.84     339365.    0.7263
        1.29      0.0633      0.1811      0.0938      0.0328       1.720      45.159      90.529    1282.291       5.102     402.675      32.022       93.85     339615.    0.6986
        1.72      0.0844      0.2348      0.0915      0.0329       1.725      45.304      88.327    1286.396       5.118     392.880      31.143       93.86     339880.    0.6712
        2.15      0.1056      0.2854      0.0891      0.0330       1.727      45.365      85.998    1288.139       5.125     382.519      30.281       93.88     340161.    0.6439
        2.58      0.1267      0.3329      0.0866      0.0329       1.726      45.333      83.537    1287.218       5.122     371.573      29.435       93.91     340458.    0.6169
        3.01      0.1478      0.3774      0.0839      0.0328       1.721      45.196      80.941    1283.342       5.106     360.027      28.607       93.93     340772.    0.5902
        3.44      0.1689      0.4191      0.0811      0.0327       1.711      44.946      78.209    1276.235       5.078     347.875      27.795       93.96     341103.    0.5637
        3.87      0.1900      0.4580      0.0781      0.0324       1.697      44.575      75.345    1265.695       5.036     335.137      27.001       94.00     341451.    0.5374
        4.30      0.2111      0.4942      0.0750      0.0320       1.678      44.078      72.357    1251.588       4.980     321.843      26.222       94.04     341816.    0.5115
        4.73      0.2322      0.5278      0.0718      0.0316       1.655      43.452      69.251    1233.806       4.909     308.029      25.458       94.08     342200.    0.4858
        5.16      0.2533      0.5588      0.0684      0.0310       1.626      42.692      66.035    1212.241       4.823     293.723      24.707       94.13     342602.    0.4604
        5.59      0.2745      0.5873      0.0650      0.0304       1.591      41.796      62.714    1186.779       4.722     278.951      23.968       94.19     343022.    0.4352
        6.02      0.2956      0.6132      0.0614      0.0296       1.552      40.757      59.293    1157.302       4.605     263.737      23.238       94.24     343462.    0.4103
        6.45      0.3167      0.6365      0.0578      0.0288       1.507      39.574      55.779    1123.690       4.471     248.104      22.515       94.30     343920.    0.3856
        6.88      0.3378      0.6572      0.0541      0.0278       1.456      38.240      52.175    1085.822       4.320     232.073      21.794       94.37     344398.    0.3610
        7.31      0.3589      0.6752      0.0502      0.0267       1.399      36.753      48.486    1043.583       4.152     215.664      21.073       94.44     344895.    0.3365
        7.74      0.3800      0.6902      0.0463      0.0255       1.337      35.107      44.716     996.862       3.966     198.899      20.346       94.51     345412.    0.3120
        8.17      0.4011      0.7021      0.0424      0.0242       1.268      33.301      40.872     945.564       3.762     181.800      19.606       94.59     345950.    0.2874
        8.60      0.4222      0.7103      0.0383      0.0228       1.193      31.330      36.959     889.604       3.540     164.393      18.844       94.67     346508.    0.2627
        9.03      0.4434      0.7143      0.0342      0.0212       1.112      29.193      32.982     828.917       3.298     146.704      18.047       94.76     347086.    0.2377
        9.46      0.4645      0.7131      0.0300      0.0195       1.024      26.888      28.949     763.468       3.038     128.764      17.198       94.85     347685.    0.2122
        9.89      0.4856      0.7053      0.0258      0.0177       0.930      24.415      24.867     693.250       2.758     110.609      16.270       94.94     348305.    0.1860
       10.32      0.5067      0.6884      0.0215      0.0158       0.829      21.775      20.746     618.300       2.460      92.280      15.219       95.04     348945.    0.1590
       10.75      0.5278      0.6585      0.0172      0.0138       0.722      18.972      16.598     538.700       2.143      73.827      13.975       95.14     349607.    0.1306
       11.18      0.5489      0.6079      0.0129      0.0116       0.610      16.010      12.434     454.592       1.809      55.306      12.406       95.25     350289.    0.1003
       11.61      0.5700      0.5212      0.0086      0.0094       0.491      12.895       8.268     366.151       1.457      36.775      10.242       95.36     350990.    0.0675
       12.04      0.5911      0.3595      0.0043      0.0070       0.367       9.629       4.106     273.426       1.088      18.264       6.811       95.48     351705.    0.0316
       12.47      0.6123



         PROP RPM =       2500

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0999      0.0321       1.903      47.970     104.635    1418.850       5.420     465.417      33.449       97.74     353030.    0.7846
        0.45      0.0213      0.0646      0.0980      0.0324       1.917      48.335     102.605    1429.658       5.461     456.389      32.552       97.74     353262.    0.7561
        0.90      0.0427      0.1256      0.0959      0.0326       1.929      48.642     100.451    1438.733       5.496     446.805      31.668       97.75     353510.    0.7278
        1.36      0.0640      0.1832      0.0938      0.0327       1.939      48.879      98.167    1445.749       5.522     436.649      30.798       97.76     353773.    0.6997
        1.81      0.0853      0.2375      0.0915      0.0328       1.945      49.036      95.749    1450.374       5.540     425.892      29.943       97.77     354053.    0.6719
        2.26      0.1066      0.2886      0.0890      0.0329       1.948      49.100      93.190    1452.264       5.547     414.509      29.105       97.79     354349.    0.6443
        2.71      0.1280      0.3365      0.0864      0.0329       1.946      49.059      90.485    1451.062       5.543     402.476      28.284       97.82     354663.    0.6169
        3.17      0.1493      0.3815      0.0837      0.0328       1.940      48.902      87.630    1446.429       5.525     389.778      27.479       97.85     354994.    0.5898
        3.62      0.1706      0.4235      0.0808      0.0326       1.928      48.619      84.625    1438.050       5.493     376.411      26.691       97.88     355344.    0.5630
        4.07      0.1919      0.4626      0.0778      0.0323       1.912      48.201      81.474    1425.694       5.446     362.396      25.920       97.92     355712.    0.5365
        4.52      0.2133      0.4990      0.0747      0.0319       1.890      47.644      78.186    1409.211       5.383     347.770      25.165       97.96     356098.    0.5102
        4.98      0.2346      0.5328      0.0714      0.0314       1.862      46.943      74.769    1388.474       5.304     332.571      24.425       98.01     356504.    0.4843
        5.43      0.2559      0.5639      0.0680      0.0309       1.828      46.094      71.230    1363.357       5.208     316.831      23.697       98.06     356929.    0.4586
        5.88      0.2772      0.5925      0.0645      0.0302       1.789      45.092      67.576    1333.724       5.094     300.579      22.981       98.12     357374.    0.4332
        6.33      0.2986      0.6184      0.0609      0.0294       1.743      43.933      63.813    1299.440       4.963     283.842      22.274       98.18     357839.    0.4080
        6.79      0.3199      0.6417      0.0573      0.0285       1.690      42.612      59.947    1260.362       4.814     266.643      21.573       98.24     358324.    0.3830
        7.24      0.3412      0.6624      0.0535      0.0275       1.631      41.124      55.982    1216.350       4.646     249.006      20.875       98.31     358830.    0.3581
        7.69      0.3625      0.6802      0.0496      0.0264       1.565      39.464      51.924    1167.271       4.459     230.956      20.176       98.39     359357.    0.3334
        8.14      0.3839      0.6950      0.0456      0.0252       1.493      37.629      47.778    1112.998       4.251     212.516      19.470       98.47     359905.    0.3086
        8.59      0.4052      0.7065      0.0416      0.0239       1.413      35.615      43.550    1053.420       4.024     193.712      18.751       98.55     360474.    0.2838
        9.05      0.4265      0.7143      0.0375      0.0224       1.326      33.418      39.247     988.444       3.776     174.572      18.009       98.64     361065.    0.2587
        9.50      0.4478      0.7176      0.0333      0.0208       1.231      31.037      34.875     918.002       3.507     155.126      17.231       98.73     361678.    0.2333
        9.95      0.4692      0.7154      0.0291      0.0191       1.129      28.469      30.443     842.055       3.216     135.410      16.398       98.82     362313.    0.2075
       10.40      0.4905      0.7061      0.0248      0.0172       1.020      25.715      25.959     760.607       2.905     115.466      15.480       98.92     362970.    0.1809
       10.86      0.5118      0.6868      0.0205      0.0153       0.903      22.778      21.435     673.713       2.573      95.343      14.431       99.03     363650.    0.1532
       11.31      0.5331      0.6529      0.0161      0.0132       0.780      19.659      16.883     581.485       2.221      75.096      13.169       99.14     364351.    0.1241
       11.76      0.5545      0.5951      0.0118      0.0110       0.649      16.367      12.318     484.101       1.849      54.790      11.541       99.25     365074.    0.0929
       12.21      0.5758      0.4933      0.0074      0.0086       0.512      12.907       7.754     381.761       1.458      34.489       9.212       99.37     365817.    0.0588
       12.67      0.5971      0.2928      0.0030      0.0062       0.368       9.274       3.189     274.319       1.048      14.187       5.274       99.49     366568.    0.0216
       13.12      0.6184



         PROP RPM =       2600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0999      0.0320       2.135      51.752     113.180    1591.936       5.847     503.425      32.247      101.65     367151.    0.7867
        0.47      0.0212      0.0642      0.0980      0.0323       2.151      52.145     111.003    1604.031       5.891     493.743      31.388      101.65     367391.    0.7583
        0.93      0.0423      0.1249      0.0960      0.0325       2.165      52.476     108.694    1614.214       5.929     483.470      30.541      101.66     367646.    0.7301
        1.40      0.0635      0.1823      0.0938      0.0327       2.175      52.733     106.247    1622.123       5.958     472.589      29.708      101.67     367917.    0.7022
        1.87      0.0846      0.2364      0.0915      0.0328       2.182      52.904     103.658    1627.396       5.977     461.069      28.890      101.68     368205.    0.6745
        2.33      0.1058      0.2873      0.0891      0.0328       2.185      52.978     100.918    1629.656       5.985     448.884      28.088      101.71     368510.    0.6470
        2.80      0.1269      0.3351      0.0866      0.0328       2.184      52.940      98.023    1628.506       5.981     436.008      27.301      101.73     368833.    0.6198
        3.27      0.1481      0.3799      0.0839      0.0327       2.177      52.780      94.970    1623.578       5.963     422.425      26.531      101.76     369174.    0.5929
        3.73      0.1692      0.4218      0.0810      0.0325       2.165      52.486      91.756    1614.521       5.930     408.129      25.777      101.80     369533.    0.5662
        4.20      0.1904      0.4610      0.0780      0.0322       2.147      52.049      88.386    1601.074       5.880     393.142      25.039      101.83     369911.    0.5398
        4.67      0.2115      0.4974      0.0749      0.0319       2.123      51.463      84.870    1583.070       5.814     377.503      24.316      101.88     370309.    0.5137
        5.13      0.2327      0.5312      0.0717      0.0314       2.092      50.725      81.216    1560.365       5.731     361.250      23.608      101.93     370725.    0.4879
        5.60      0.2538      0.5624      0.0684      0.0309       2.056      49.830      77.432    1532.821       5.630     344.418      22.913      101.98     371162.    0.4623
        6.07      0.2750      0.5911      0.0649      0.0302       2.012      48.773      73.525    1500.295       5.510     327.039      22.228      102.04     371619.    0.4370
        6.53      0.2961      0.6172      0.0614      0.0294       1.961      47.548      69.501    1462.630       5.372     309.140      21.553      102.10     372096.    0.4120
        7.00      0.3173      0.6408      0.0577      0.0286       1.904      46.152      65.366    1419.673       5.214     290.749      20.884      102.17     372594.    0.3872
        7.47      0.3384      0.6617      0.0540      0.0276       1.839      44.578      61.126    1371.273       5.036     271.888      20.218      102.24     373113.    0.3625
        7.93      0.3596      0.6799      0.0501      0.0265       1.766      42.823      56.786    1317.276       4.838     252.584      19.553      102.31     373654.    0.3379
        8.40      0.3807      0.6952      0.0462      0.0253       1.686      40.881      52.352    1257.547       4.619     232.862      18.882      102.39     374216.    0.3133
        8.87      0.4019      0.7074      0.0422      0.0240       1.598      38.749      47.830    1191.958       4.378     212.748      18.201      102.48     374800.    0.2886
        9.33      0.4230      0.7159      0.0382      0.0226       1.502      36.423      43.227    1120.404       4.115     192.272      17.499      102.57     375406.    0.2638
        9.80      0.4442      0.7203      0.0340      0.0210       1.398      33.900      38.549    1042.803       3.830     171.465      16.767      102.66     376034.    0.2387
       10.27      0.4653      0.7194      0.0299      0.0193       1.286      31.179      33.805     959.111       3.523     150.365      15.987      102.76     376685.    0.2131
       10.73      0.4865      0.7120      0.0256      0.0175       1.166      28.260      29.005     869.320       3.193     129.014      15.133      102.86     377359.    0.1869
       11.20      0.5076      0.6955      0.0213      0.0156       1.037      25.145      24.159     773.479       2.841     107.460      14.167      102.97     378055.    0.1597
       11.67      0.5288      0.6658      0.0170      0.0135       0.901      21.836      19.281     671.701       2.467      85.764      13.020      103.08     378774.    0.1311
       12.13      0.5499      0.6151      0.0127      0.0114       0.757      18.340      14.386     564.166       2.072      63.991      11.566      103.19     379516.    0.1006
       12.60      0.5711      0.5270      0.0084      0.0091       0.605      14.665       9.490     451.099       1.657      42.211       9.542      103.31     380278.    0.0674
       13.06      0.5922      0.3592      0.0041      0.0067       0.446      10.810       4.598     332.536       1.221      20.451       6.271      103.44     381054.    0.0308
       13.53      0.6134



         PROP RPM =       2700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0999      0.0320       2.385      55.675     122.061    1778.485       6.290     542.926      31.129      105.56     381273.    0.7886
        0.49      0.0213      0.0648      0.0980      0.0322       2.403      56.102     119.698    1792.146       6.338     532.415      30.294      105.56     381523.    0.7600
        0.98      0.0426      0.1260      0.0960      0.0324       2.419      56.462     117.189    1803.632       6.379     521.258      29.470      105.57     381790.    0.7315
        1.46      0.0639      0.1838      0.0938      0.0326       2.431      56.741     114.531    1812.540       6.411     509.436      28.660      105.58     382074.    0.7033
        1.95      0.0852      0.2383      0.0915      0.0327       2.439      56.925     111.717    1818.437       6.431     496.915      27.865      105.60     382375.    0.6754
        2.44      0.1065      0.2896      0.0890      0.0327       2.442      57.003     108.738    1820.906       6.440     483.666      27.086      105.62     382695.    0.6476
        2.93      0.1277      0.3377      0.0865      0.0327       2.440      56.959     105.590    1819.498       6.435     469.663      26.322      105.64     383033.    0.6202
        3.41      0.1490      0.3828      0.0837      0.0326       2.432      56.780     102.267    1813.778       6.415     454.886      25.574      105.68     383390.    0.5930
        3.90      0.1703      0.4249      0.0809      0.0324       2.418      56.453      98.770    1803.358       6.378     439.330      24.842      105.71     383766.    0.5661
        4.39      0.1916      0.4643      0.0779      0.0321       2.398      55.971      95.104    1787.942       6.324     423.022      24.126      105.75     384163.    0.5395
        4.88      0.2129      0.5009      0.0747      0.0318       2.370      55.326      91.278    1767.342       6.251     406.003      23.425      105.80     384579.    0.5132
        5.37      0.2342      0.5348      0.0715      0.0313       2.335      54.514      87.301    1741.394       6.159     388.316      22.739      105.85     385016.    0.4872
        5.85      0.2555      0.5662      0.0681      0.0307       2.293      53.529      83.183    1709.941       6.048     370.000      22.065      105.91     385474.    0.4615
        6.34      0.2768      0.5949      0.0646      0.0301       2.243      52.367      78.932    1672.814       5.916     351.088      21.402      105.97     385953.    0.4360
        6.83      0.2981      0.6211      0.0610      0.0293       2.186      51.021      74.553    1629.838       5.764     331.611      20.747      106.03     386454.    0.4108
        7.32      0.3194      0.6447      0.0574      0.0284       2.120      49.488      70.053    1580.838       5.591     311.598      20.100      106.10     386977.    0.3858
        7.80      0.3407      0.6656      0.0536      0.0274       2.046      47.759      65.440    1525.634       5.396     291.075      19.455      106.18     387522.    0.3609
        8.29      0.3619      0.6838      0.0497      0.0263       1.963      45.832      60.717    1464.059       5.178     270.071      18.810      106.26     388089.    0.3361
        8.78      0.3832      0.6990      0.0458      0.0251       1.872      43.700      55.893    1395.956       4.937     248.613      18.161      106.34     388679.    0.3113
        9.27      0.4045      0.7109      0.0417      0.0237       1.772      41.359      50.974    1321.182       4.673     226.731      17.500      106.43     389293.    0.2865
        9.75      0.4258      0.7193      0.0376      0.0223       1.662      38.806      45.966    1239.619       4.384     204.458      16.819      106.52     389929.    0.2615
       10.24      0.4471      0.7232      0.0335      0.0207       1.544      36.037      40.879    1151.179       4.071     181.828      16.106      106.62     390589.    0.2361
       10.73      0.4684      0.7219      0.0292      0.0190       1.416      33.052      35.720    1055.817       3.734     158.884      15.345      106.72     391273.    0.2103
       11.22      0.4897      0.7135      0.0250      0.0171       1.279      29.850      30.502     953.532       3.372     135.673      14.509      106.83     391981.    0.1837
       11.71      0.5110      0.6957      0.0207      0.0152       1.132      26.433      25.236     844.391       2.986     112.251      13.556      106.94     392712.    0.1562
       12.19      0.5323      0.6635      0.0163      0.0131       0.977      22.806      19.938     728.531       2.577      88.684      12.413      107.06     393468.    0.1271
       12.68      0.5536      0.6083      0.0120      0.0109       0.813      18.976      14.624     606.173       2.144      65.046      10.942      107.18     394247.    0.0959
       13.17      0.5748      0.5105      0.0076      0.0086       0.640      14.950       9.310     477.573       1.689      41.411       8.842      107.31     395047.    0.0619
       13.66      0.5961      0.3169      0.0033      0.0062       0.459      10.725       3.998     342.602       1.212      17.781       5.292      107.44     395857.    0.0243
       14.14      0.6174



         PROP RPM =       2800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0319       2.654      59.739     131.277    1978.994       6.749     583.919      30.088      109.47     395394.    0.7905
        0.51      0.0214      0.0652      0.0980      0.0321       2.674      60.202     128.723    1994.331       6.802     572.561      29.275      109.47     395655.    0.7616
        1.02      0.0428      0.1269      0.0959      0.0324       2.692      60.591     126.012    2007.217       6.846     560.502      28.475      109.48     395933.    0.7330
        1.52      0.0642      0.1850      0.0938      0.0325       2.705      60.892     123.139    2017.191       6.880     547.721      27.688      109.49     396229.    0.7045
        2.03      0.0856      0.2398      0.0914      0.0326       2.714      61.091     120.095    2023.784       6.902     534.182      26.916      109.51     396543.    0.6764
        2.54      0.1069      0.2914      0.0890      0.0327       2.718      61.173     116.873    2026.491       6.911     519.851      26.159      109.53     396876.    0.6485
        3.05      0.1283      0.3397      0.0864      0.0326       2.715      61.123     113.467    2024.828       6.906     504.700      25.417      109.56     397229.    0.6208
        3.56      0.1497      0.3850      0.0837      0.0325       2.707      60.926     109.872    2018.298       6.883     488.709      24.691      109.59     397602.    0.5935
        4.07      0.1711      0.4274      0.0808      0.0323       2.691      60.568     106.087    2006.459       6.843     471.874      23.981      109.63     397995.    0.5664
        4.57      0.1925      0.4669      0.0778      0.0321       2.667      60.041     102.118    1988.987       6.783     454.222      23.287      109.67     398408.    0.5396
        5.08      0.2139      0.5037      0.0746      0.0317       2.636      59.337      97.977    1965.664       6.704     435.801      22.608      109.72     398843.    0.5131
        5.59      0.2353      0.5377      0.0713      0.0312       2.597      58.451      93.673    1936.313       6.604     416.658      21.942      109.77     399300.    0.4870
        6.10      0.2567      0.5691      0.0679      0.0306       2.549      57.377      89.216    1900.750       6.482     396.834      21.289      109.83     399778.    0.4611
        6.61      0.2781      0.5980      0.0644      0.0300       2.493      56.110      84.614    1858.785       6.339     376.365      20.647      109.90     400279.    0.4355
        7.11      0.2995      0.6242      0.0608      0.0292       2.428      54.644      79.875    1810.216       6.174     355.284      20.014      109.96     400802.    0.4101
        7.62      0.3208      0.6478      0.0571      0.0283       2.353      52.973      75.005    1754.847       5.985     333.623      19.386      110.04     401348.    0.3850
        8.13      0.3422      0.6688      0.0533      0.0273       2.270      51.090      70.012    1692.477       5.772     311.411      18.763      110.11     401917.    0.3600
        8.64      0.3636      0.6869      0.0494      0.0262       2.176      48.990      64.901    1622.915       5.535     288.680      18.138      110.20     402510.    0.3351
        9.15      0.3850      0.7021      0.0454      0.0249       2.073      46.668      59.680    1545.983       5.273     265.458      17.509      110.29     403127.    0.3102
        9.66      0.4064      0.7140      0.0414      0.0236       1.960      44.118      54.357    1461.522       4.984     241.779      16.869      110.38     403768.    0.2852
       10.16      0.4278      0.7222      0.0373      0.0221       1.836      41.338      48.939    1369.402       4.670     217.679      16.209      110.48     404434.    0.2600
       10.67      0.4492      0.7260      0.0331      0.0205       1.702      38.323      43.434    1269.528       4.330     193.196      15.518      110.58     405124.    0.2345
       11.18      0.4706      0.7243      0.0288      0.0187       1.558      35.072      37.854    1161.849       3.962     168.377      14.778      110.69     405839.    0.2085
       11.69      0.4920      0.7154      0.0245      0.0169       1.403      31.586      32.211    1046.375       3.569     143.273      13.962      110.80     406579.    0.1817
       12.20      0.5134      0.6966      0.0202      0.0149       1.238      27.868      26.517     923.187       3.148     117.948      13.028      110.92     407344.    0.1538
       12.70      0.5347      0.6627      0.0158      0.0128       1.063      23.921      20.790     792.453       2.703      92.474      11.899      111.04     408134.    0.1244
       13.21      0.5561      0.6041      0.0115      0.0105       0.878      19.755      15.048     654.431       2.232      66.934      10.429      111.17     408948.    0.0928
       13.72      0.5775      0.4985      0.0071      0.0082       0.683      15.377       9.309     509.403       1.737      41.405       8.288      111.30     409784.    0.0580
       14.23      0.5989      0.2825      0.0027      0.0058       0.479      10.777       3.564     357.005       1.218      15.854       4.528      111.44     410626.    0.0196
       14.74      0.6203



         PROP RPM =       2900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0318       2.942      63.945     140.828    2193.964       7.224     626.404      29.114      113.38     409515.    0.7922
        0.53      0.0215      0.0655      0.0980      0.0321       2.965      64.444     138.081    2211.085       7.281     614.185      28.325      113.38     409786.    0.7632
        1.06      0.0429      0.1275      0.0959      0.0323       2.984      64.863     135.164    2225.468       7.328     601.208      27.548      113.39     410075.    0.7344
        1.58      0.0644      0.1859      0.0937      0.0324       2.999      65.187     132.071    2236.588       7.365     587.452      26.783      113.40     410383.    0.7058
        2.11      0.0858      0.2410      0.0914      0.0326       3.009      65.401     128.794    2243.927       7.389     572.877      26.033      113.42     410709.    0.6775
        2.64      0.1073      0.2927      0.0890      0.0326       3.013      65.488     125.326    2246.923       7.399     557.448      25.299      113.44     411056.    0.6494
        3.17      0.1287      0.3413      0.0864      0.0326       3.011      65.433     121.658    2245.018       7.393     541.134      24.579      113.47     411422.    0.6216
        3.70      0.1502      0.3868      0.0836      0.0325       3.001      65.218     117.786    2237.665       7.368     523.913      23.875      113.51     411810.    0.5942
        4.22      0.1716      0.4293      0.0807      0.0323       2.983      64.831     113.710    2224.367       7.325     505.780      23.186      113.55     412219.    0.5669
        4.75      0.1931      0.4689      0.0777      0.0320       2.957      64.259     109.435    2204.764       7.260     486.769      22.513      113.59     412649.    0.5400
        5.28      0.2145      0.5058      0.0745      0.0316       2.922      63.497     104.975    2178.616       7.174     466.929      21.855      113.64     413101.    0.5135
        5.81      0.2360      0.5399      0.0712      0.0311       2.877      62.538     100.339    2145.716       7.066     446.310      21.210      113.70     413576.    0.4872
        6.33      0.2574      0.5714      0.0678      0.0306       2.824      61.377      95.539    2105.864       6.934     424.957      20.578      113.76     414074.    0.4612
        6.86      0.2789      0.6003      0.0643      0.0299       2.761      60.006      90.583    2058.844       6.779     402.911      19.956      113.82     414595.    0.4355
        7.39      0.3003      0.6267      0.0607      0.0291       2.688      58.420      85.478    2004.431       6.600     380.206      19.342      113.89     415139.    0.4101
        7.92      0.3218      0.6503      0.0569      0.0282       2.605      56.613      80.233    1942.403       6.396     356.876      18.735      113.97     415708.    0.3848
        8.45      0.3433      0.6714      0.0531      0.0272       2.511      54.576      74.855    1872.531       6.166     332.954      18.132      114.05     416300.    0.3597
        8.97      0.3647      0.6896      0.0492      0.0260       2.407      52.305      69.351    1794.608       5.909     308.472      17.528      114.14     416917.    0.3347
        9.50      0.3862      0.7048      0.0452      0.0248       2.291      49.793      63.728    1708.432       5.626     283.464      16.919      114.23     417560.    0.3097
       10.03      0.4076      0.7167      0.0412      0.0234       2.164      47.036      57.995    1613.824       5.314     257.964      16.300      114.33     418227.    0.2846
       10.56      0.4291      0.7249      0.0370      0.0219       2.026      44.029      52.161    1510.641       4.974     232.011      15.661      114.43     418920.    0.2594
       11.09      0.4505      0.7286      0.0328      0.0203       1.876      40.768      46.234    1398.780       4.606     205.649      14.992      114.54     419638.    0.2337
       11.61      0.4720      0.7267      0.0286      0.0185       1.714      37.254      40.226    1278.188       4.209     178.927      14.275      114.65     420382.    0.2076
       12.14      0.4934      0.7176      0.0242      0.0167       1.541      33.485      34.151    1148.879       3.783     151.903      13.483      114.77     421153.    0.1807
       12.67      0.5149      0.6983      0.0199      0.0147       1.356      29.465      28.023    1010.951       3.329     124.645      12.573      114.89     421949.    0.1526
       13.20      0.5363      0.6635      0.0155      0.0125       1.159      25.199      21.860     864.600       2.847      97.233      11.468      115.02     422771.    0.1229
       13.72      0.5578      0.6027      0.0111      0.0103       0.952      20.697      15.682     710.121       2.338      69.756      10.017      115.15     423619.    0.0910
       14.25      0.5792      0.4919      0.0067      0.0079       0.735      15.967       9.509     547.820       1.804      42.296       7.873      115.29     424489.    0.0557
       14.78      0.6007      0.2590      0.0024      0.0055       0.506      10.990       3.324     377.069       1.242      14.783       3.998      115.43     425361.    0.0167
       15.31      0.6221



         PROP RPM =       3000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0318       3.250      68.291     150.715    2423.888       7.715     670.382      28.203      117.29     423636.    0.7939
        0.54      0.0212      0.0648      0.0980      0.0320       3.276      68.819     147.817    2442.642       7.775     657.491      27.448      117.29     423912.    0.7652
        1.08      0.0423      0.1261      0.0960      0.0322       3.297      69.265     144.742    2458.447       7.825     643.811      26.704      117.30     424207.    0.7367
        1.62      0.0635      0.1840      0.0938      0.0324       3.313      69.612     141.484    2470.764       7.865     629.320      25.973      117.31     424520.    0.7084
        2.15      0.0846      0.2385      0.0916      0.0325       3.324      69.844     138.035    2479.026       7.891     613.980      25.255      117.33     424853.    0.6804
        2.69      0.1058      0.2899      0.0891      0.0325       3.329      69.946     134.386    2482.641       7.902     597.751      24.552      117.35     425205.    0.6526
        3.23      0.1270      0.3381      0.0866      0.0325       3.327      69.901     130.531    2481.021       7.897     580.603      23.863      117.38     425578.    0.6252
        3.77      0.1481      0.3833      0.0839      0.0324       3.317      69.691     126.464    2473.578       7.874     562.512      23.189      117.42     425971.    0.5980
        4.31      0.1693      0.4256      0.0810      0.0322       3.299      69.302     122.183    2459.779       7.830     543.471      22.530      117.46     426386.    0.5711
        4.85      0.1904      0.4651      0.0781      0.0320       3.271      68.723     117.696    2439.218       7.764     523.510      21.885      117.50     426822.    0.5444
        5.39      0.2116      0.5019      0.0750      0.0316       3.234      67.946     113.012    2411.634       7.676     502.679      21.255      117.55     427281.    0.5181
        5.92      0.2328      0.5360      0.0717      0.0311       3.187      66.964     108.145    2376.806       7.566     481.031      20.638      117.61     427762.    0.4921
        6.46      0.2539      0.5676      0.0684      0.0306       3.131      65.773     103.105    2334.515       7.431     458.613      20.032      117.67     428266.    0.4664
        7.00      0.2751      0.5966      0.0649      0.0299       3.064      64.365      97.901    2284.538       7.272     435.465      19.437      117.73     428794.    0.4410
        7.54      0.2962      0.6232      0.0614      0.0292       2.986      62.734      92.542    2226.640       7.088     411.626      18.851      117.81     429345.    0.4158
        8.08      0.3174      0.6471      0.0577      0.0283       2.897      60.872      87.034    2160.578       6.877     387.129      18.271      117.88     429920.    0.3909
        8.62      0.3386      0.6685      0.0540      0.0273       2.798      58.774      81.387    2086.113       6.640     362.009      17.695      117.97     430519.    0.3661
