         11x6M-LH                 (11x6M-LH.dat)
         v2022-0915
         Simulation Date: 11/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        7.83      0.4191      0.7138      0.0596      0.0350       2.119      74.212      72.463    1580.420       8.384     322.317      20.797       86.84     387640.    0.3319
        8.29      0.4437      0.7304      0.0550      0.0334       2.022      70.805      66.812    1507.874       8.000     297.178      20.097       86.93     388420.    0.3079
        8.75      0.4684      0.7440      0.0502      0.0316       1.914      67.028      61.039    1427.437       7.573     271.503      19.395       87.03     389233.    0.2841
        9.21      0.4930      0.7544      0.0454      0.0297       1.796      62.878      55.158    1339.047       7.104     245.345      18.684       87.13     390077.    0.2601
        9.67      0.5177      0.7611      0.0405      0.0275       1.666      58.352      49.182    1242.670       6.593     218.760      17.951       87.24     390954.    0.2360
       10.13      0.5423      0.7632      0.0355      0.0252       1.527      53.452      43.123    1138.326       6.039     191.811      17.182       87.35     391862.    0.2115
       10.59      0.5670      0.7594      0.0304      0.0227       1.376      48.183      36.998    1026.105       5.444     164.569      16.354       87.47     392803.    0.1865
       11.05      0.5917      0.7477      0.0254      0.0201       1.215      42.552      30.827     906.183       4.807     137.119      15.430       87.59     393776.    0.1606
       11.51      0.6163      0.7240      0.0203      0.0173       1.044      36.572      24.631     778.844       4.132     109.557      14.344       87.72     394781.    0.1334
       11.97      0.6410      0.6810      0.0152      0.0143       0.864      30.263      18.432     644.474       3.419      81.987      12.972       87.85     395818.    0.1044
       12.43      0.6656      0.6017      0.0101      0.0112       0.675      23.643      12.254     503.497       2.671      54.504      11.039       87.99     396886.    0.0724
       12.90      0.6903      0.4395      0.0050      0.0079       0.478      16.723       6.104     356.128       1.889      27.149       7.774       88.13     397977.    0.0360
       13.36      0.7149     -0.0512     -0.0003      0.0043       0.259       9.062      -0.372     192.983       1.024      -1.654      -0.874       88.28     398734.    0.0000



         PROP RPM =       1900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0394       2.802      92.945     154.614    2089.336      10.501     687.725      33.565       90.86     399974.    0.7824
        0.49      0.0247      0.0695      0.1124      0.0399       2.839      94.174     152.136    2116.968      10.640     676.703      32.596       90.86     400286.    0.7537
        0.97      0.0493      0.1349      0.1104      0.0404       2.873      95.321     149.476    2142.752      10.769     664.868      31.640       90.87     400624.    0.7252
        1.46      0.0740      0.1963      0.1083      0.0408       2.905      96.360     146.623    2166.109      10.887     652.179      30.702       90.89     400987.    0.6969
        1.95      0.0986      0.2540      0.1060      0.0412       2.932      97.265     143.564    2186.441      10.989     638.574      29.782       90.91     401377.    0.6689
        2.43      0.1233      0.3078      0.1036      0.0415       2.954      98.005     140.284    2203.074      11.073     623.983      28.882       90.93     401794.    0.6413
        2.92      0.1480      0.3582      0.1010      0.0417       2.971      98.546     136.763    2215.232      11.134     608.322      28.002       90.96     402240.    0.6139
        3.40      0.1726      0.4051      0.0982      0.0419       2.980      98.847     132.980    2222.004      11.168     591.493      27.145       91.00     402715.    0.5868
        3.89      0.1973      0.4487      0.0952      0.0419       2.980      98.863     128.910    2222.358      11.169     573.390      26.310       91.04     403220.    0.5600
        4.38      0.2219      0.4892      0.0920      0.0417       2.971      98.550     124.539    2215.319      11.134     553.948      25.498       91.09     403756.    0.5334
        4.86      0.2466      0.5268      0.0885      0.0414       2.951      97.878     119.872    2200.213      11.058     533.190      24.711       91.14     404322.    0.5072
        5.35      0.2713      0.5616      0.0849      0.0410       2.919      96.832     114.930    2176.716      10.940     511.208      23.948       91.20     404920.    0.4813
        5.84      0.2959      0.5937      0.0811      0.0404       2.876      95.407     109.737    2144.681      10.779     488.110      23.208       91.26     405549.    0.4557
        6.32      0.3206      0.6232      0.0770      0.0396       2.822      93.598     104.317    2104.017      10.575     464.000      22.488       91.33     406210.    0.4306
        6.81      0.3452      0.6502      0.0729      0.0387       2.755      91.401      98.688    2054.636      10.326     438.966      21.786       91.41     406904.    0.4057
        7.29      0.3699      0.6747      0.0686      0.0376       2.677      88.812      92.871    1996.432      10.034     413.089      21.099       91.49     407629.    0.3812
        7.78      0.3945      0.6967      0.0642      0.0363       2.587      85.825      86.879    1929.287       9.696     386.436      20.425       91.58     408388.    0.3569
        8.27      0.4192      0.7161      0.0596      0.0349       2.485      82.435      80.726    1853.075       9.313     359.070      19.759       91.67     409179.    0.3328
        8.75      0.4439      0.7328      0.0550      0.0333       2.370      78.636      74.427    1767.675       8.884     331.051      19.097       91.76     410004.    0.3088
        9.24      0.4685      0.7466      0.0502      0.0315       2.244      74.423      67.994    1672.980       8.408     302.435      18.434       91.87     410862.    0.2849
        9.73      0.4932      0.7573      0.0454      0.0296       2.104      69.794      61.439    1568.911       7.885     273.282      17.762       91.97     411753.    0.2610
       10.21      0.5178      0.7642      0.0405      0.0274       1.952      64.746      54.778    1455.432       7.315     243.654      17.071       92.09     412679.    0.2368
       10.70      0.5425      0.7666      0.0355      0.0251       1.787      59.280      48.026    1332.565       6.697     213.620      16.347       92.21     413638.    0.2124
       11.18      0.5672      0.7633      0.0304      0.0226       1.610      53.401      41.201    1200.416       6.033     183.261      15.567       92.33     414632.    0.1873
       11.67      0.5918      0.7520      0.0254      0.0200       1.420      47.119      34.324    1059.194       5.323     152.671      14.698       92.46     415659.    0.1614
       12.16      0.6165      0.7289      0.0203      0.0171       1.219      40.448      27.419     909.237       4.570     121.958      13.678       92.59     416721.    0.1343
       12.64      0.6411      0.6866      0.0152      0.0141       1.007      33.408      20.512     750.997       3.774      91.237      12.388       92.73     417816.    0.1052
       13.13      0.6658      0.6082      0.0101      0.0110       0.784      26.023      13.627     584.974       2.940      60.614      10.566       92.88     418944.    0.0731
       13.62      0.6905      0.4458      0.0050      0.0077       0.552      18.302       6.775     411.420       2.068      30.134       7.469       93.03     420096.    0.0364
       14.10      0.7151     -0.0656     -0.0004      0.0041       0.291       9.669      -0.508     217.343       1.092      -2.261      -1.061       93.19     420797.    0.0000



         PROP RPM =       2000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0393       3.259     102.710     171.330    2430.361      11.604     762.076      31.975       95.64     421025.    0.7846
        0.51      0.0247      0.0697      0.1124      0.0398       3.302     104.075     168.584    2462.671      11.758     749.862      31.049       95.65     421354.    0.7557
        1.02      0.0493      0.1353      0.1104      0.0403       3.343     105.349     165.636    2492.808      11.902     736.747      30.138       95.66     421710.    0.7271
        1.54      0.0740      0.1969      0.1083      0.0407       3.380     106.503     162.474    2520.120      12.033     722.685      29.242       95.67     422092.    0.6987
        2.05      0.0987      0.2547      0.1060      0.0411       3.411     107.508     159.084    2543.901      12.146     707.607      28.364       95.69     422502.    0.6706
        2.56      0.1233      0.3087      0.1036      0.0414       3.438     108.331     155.449    2563.370      12.239     691.436      27.506       95.72     422942.    0.6429
        3.07      0.1480      0.3591      0.1010      0.0416       3.457     108.933     151.547    2577.617      12.307     674.080      26.667       95.75     423412.    0.6154
        3.58      0.1727      0.4061      0.0982      0.0418       3.467     109.269     147.353    2585.569      12.345     655.426      25.849       95.79     423912.    0.5882
        4.10      0.1973      0.4499      0.0952      0.0418       3.468     109.289     142.842    2586.036      12.347     635.361      25.053       95.83     424444.    0.5613
        4.61      0.2220      0.4905      0.0920      0.0416       3.457     108.944     137.997    2577.870      12.308     613.811      24.280       95.88     425007.    0.5347
        5.12      0.2467      0.5282      0.0885      0.0413       3.433     108.201     132.824    2560.286      12.224     590.802      23.531       95.94     425604.    0.5084
        5.63      0.2713      0.5630      0.0849      0.0409       3.397     107.044     127.346    2532.905      12.094     566.437      22.804       96.00     426233.    0.4824
        6.14      0.2960      0.5952      0.0811      0.0403       3.347     105.465     121.591    2495.555      11.915     540.835      22.099       96.07     426896.    0.4568
        6.66      0.3207      0.6248      0.0770      0.0395       3.283     103.461     115.583    2448.128      11.689     514.111      21.414       96.14     427592.    0.4316
        7.17      0.3453      0.6519      0.0729      0.0386       3.206     101.026     109.344    2390.517      11.414     486.364      20.747       96.22     428322.    0.4067
        7.68      0.3700      0.6765      0.0686      0.0375       3.115      98.156     102.896    2322.602      11.090     457.681      20.094       96.31     429087.    0.3821
        8.19      0.3946      0.6986      0.0642      0.0362       3.010      94.844      96.254    2244.240      10.715     428.140      19.453       96.40     429885.    0.3578
        8.70      0.4193      0.7182      0.0596      0.0348       2.890      91.085      89.435    2155.286      10.291     397.809      18.821       96.49     430719.    0.3337
        9.22      0.4440      0.7350      0.0550      0.0332       2.757      86.872      82.454    2055.598       9.815     366.754      18.193       96.59     431587.    0.3097
        9.73      0.4686      0.7491      0.0502      0.0314       2.608      82.200      75.323    1945.049       9.287     335.038      17.565       96.70     432491.    0.2858
       10.24      0.4933      0.7599      0.0454      0.0295       2.445      77.065      68.059    1823.548       8.707     302.727      16.928       96.82     433430.    0.2618
       10.75      0.5180      0.7671      0.0404      0.0273       2.268      71.466      60.677    1691.052       8.074     269.891      16.275       96.94     434404.    0.2376
       11.26      0.5426      0.7698      0.0355      0.0250       2.075      65.403      53.194    1547.589       7.389     236.605      15.590       97.06     435414.    0.2131
       11.78      0.5673      0.7668      0.0304      0.0225       1.868      58.882      45.630    1393.281       6.652     202.961      14.854       97.19     436461.    0.1881
       12.29      0.5920      0.7560      0.0253      0.0198       1.647      51.913      38.008    1228.375       5.865     169.061      14.034       97.33     437543.    0.1622
       12.80      0.6166      0.7335      0.0202      0.0170       1.412      44.512      30.357    1053.266       5.029     135.026      13.073       97.47     438661.    0.1350
       13.31      0.6413      0.6919      0.0151      0.0140       1.165      36.703      22.703     868.482       4.147     100.984      11.857       97.62     439814.    0.1059
       13.82      0.6660      0.6142      0.0100      0.0109       0.905      28.510      15.074     674.607       3.221      67.051      10.135       97.77     441002.    0.0738
       14.34      0.6906      0.4519      0.0050      0.0076       0.633      19.944       7.481     471.932       2.253      33.277       7.190       97.93     442215.    0.0369
       14.85      0.7153     -0.0836     -0.0005      0.0039       0.325      10.239      -0.686     242.282       1.157      -3.052      -1.284       98.09     442770.    0.0000



         PROP RPM =       2100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0392       3.764     112.957     188.904    2806.465      12.762     840.244      30.530      100.43     442076.    0.7866
        0.54      0.0247      0.0699      0.1124      0.0397       3.814     114.465     185.876    2843.936      12.932     826.777      29.645      100.43     442422.    0.7576
        1.08      0.0493      0.1357      0.1104      0.0402       3.861     115.872     182.625    2878.905      13.091     812.316      28.772      100.44     442795.    0.7289
        1.61      0.0740      0.1974      0.1083      0.0406       3.903     117.148     179.139    2910.597      13.235     796.811      27.916      100.45     443197.    0.7004
        2.15      0.0987      0.2553      0.1060      0.0410       3.940     118.259     175.401    2938.204      13.361     780.185      27.077      100.48     443628.    0.6722
        2.69      0.1234      0.3095      0.1036      0.0413       3.971     119.169     171.392    2960.815      13.464     762.352      26.256      100.50     444090.    0.6444
        3.23      0.1480      0.3600      0.1010      0.0415       3.993     119.836     167.089    2977.371      13.539     743.212      25.454      100.54     444583.    0.6168
        3.76      0.1727      0.4071      0.0982      0.0417       4.005     120.209     162.464    2986.642      13.581     722.642      24.673      100.58     445108.    0.5895
        4.30      0.1974      0.4510      0.0952      0.0417       4.006     120.233     157.490    2987.237      13.584     700.514      23.913      100.62     445667.    0.5625
        4.84      0.2220      0.4917      0.0920      0.0415       3.993     119.854     152.146    2977.831      13.541     676.747      23.174      100.68     446259.    0.5358
        5.38      0.2467      0.5294      0.0885      0.0413       3.966     119.036     146.442    2957.514      13.449     651.372      22.459      100.74     446885.    0.5095
        5.91      0.2714      0.5644      0.0849      0.0408       3.924     117.762     140.400    2925.844      13.305     624.501      21.765      100.80     447547.    0.4834
        6.45      0.2961      0.5967      0.0810      0.0402       3.866     116.022     134.053    2882.622      13.108     596.266      21.093      100.87     448243.    0.4578
        6.99      0.3207      0.6264      0.0770      0.0394       3.792     113.812     127.427    2827.718      12.858     566.793      20.439      100.95     448974.    0.4325
        7.53      0.3454      0.6535      0.0729      0.0385       3.703     111.127     120.547    2761.014      12.555     536.193      19.803      101.03     449741.    0.4076
        8.07      0.3701      0.6782      0.0686      0.0374       3.597     107.962     113.435    2682.362      12.197     504.561      19.181      101.12     450544.    0.3830
        8.60      0.3947      0.7004      0.0642      0.0362       3.475     104.309     106.111    2591.602      11.785     471.982      18.571      101.22     451383.    0.3586
        9.14      0.4194      0.7201      0.0596      0.0347       3.337     100.161      98.591    2488.558      11.316     438.533      17.969      101.32     452258.    0.3345
        9.68      0.4441      0.7371      0.0550      0.0331       3.182      95.513      90.892    2373.072      10.791     404.287      17.372      101.42     453170.    0.3105
       10.22      0.4688      0.7513      0.0502      0.0313       3.011      90.358      83.029    2244.990      10.209     369.312      16.775      101.54     454119.    0.2865
       10.75      0.4934      0.7624      0.0454      0.0294       2.822      84.692      75.018    2104.211       9.568     333.681      16.170      101.66     455106.    0.2625
       11.29      0.5181      0.7698      0.0404      0.0272       2.616      78.513      66.877    1950.685       8.870     297.471      15.550      101.78     456129.    0.2384
       11.83      0.5428      0.7728      0.0354      0.0249       2.393      71.822      58.626    1784.441       8.114     260.767      14.902      101.91     457191.    0.2139
       12.37      0.5674      0.7702      0.0304      0.0224       2.153      64.624      50.285    1605.625       7.301     223.669      14.205      102.05     458290.    0.1888
       12.91      0.5921      0.7598      0.0253      0.0197       1.897      56.933      41.882    1414.523       6.432     186.289      13.429      102.19     459426.    0.1629
       13.44      0.6168      0.7379      0.0202      0.0169       1.625      48.765      33.445    1211.592       5.509     148.762      12.520      102.34     460601.    0.1357
       13.98      0.6415      0.6969      0.0151      0.0139       1.338      40.146      25.006     997.448       4.536     111.228      11.371      102.50     461813.    0.1066
       14.52      0.6661      0.6200      0.0100      0.0108       1.036      31.103      16.595     772.766       3.514      73.815       9.740      102.66     463060.    0.0744
       15.06      0.6908      0.4577      0.0050      0.0075       0.721      21.649       8.224     537.879       2.446      36.579       6.935      102.83     464334.    0.0373
       15.59      0.7155     -0.0984     -0.0005      0.0038       0.361      10.835      -0.854     269.200       1.224      -3.799      -1.439      103.00     464675.    0.0000



         PROP RPM =       2200

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0391       4.317     123.685     207.336    3219.346      13.974     922.229      29.211      105.21     463128.    0.7885
        0.56      0.0247      0.0701      0.1124      0.0396       4.375     125.343     204.013    3262.512      14.161     907.448      28.363      105.21     463490.    0.7594
        1.13      0.0494      0.1360      0.1104      0.0401       4.429     126.891     200.444    3302.801      14.336     891.577      27.527      105.22     463881.    0.7306
        1.69      0.0740      0.1979      0.1083      0.0405       4.478     128.294     196.618    3339.315      14.495     874.556      26.706      105.24     464302.    0.7020
        2.25      0.0987      0.2559      0.1061      0.0409       4.521     129.517     192.515    3371.138      14.633     856.306      25.902      105.26     464754.    0.6737
        2.82      0.1234      0.3102      0.1036      0.0412       4.556     130.518     188.114    3397.207      14.746     836.731      25.116      105.29     465237.    0.6457
        3.38      0.1481      0.3609      0.1010      0.0415       4.581     131.253     183.390    3416.319      14.829     815.721      24.348      105.33     465754.    0.6181
        3.94      0.1727      0.4081      0.0982      0.0416       4.596     131.665     178.314    3427.050      14.875     793.140      23.600      105.37     466305.    0.5908
        4.51      0.1974      0.4520      0.0952      0.0416       4.597     131.693     172.852    3427.792      14.879     768.847      22.872      105.42     466890.    0.5637
        5.07      0.2221      0.4928      0.0920      0.0415       4.582     131.280     166.987    3417.027      14.832     742.756      22.165      105.47     467511.    0.5369
        5.63      0.2468      0.5306      0.0885      0.0412       4.551     130.384     160.724    3393.708      14.731     714.899      21.481      105.53     468167.    0.5105
        6.20      0.2714      0.5656      0.0849      0.0407       4.502     128.986     154.091    3357.325      14.573     685.399      20.818      105.60     468860.    0.4844
        6.76      0.2961      0.5980      0.0810      0.0401       4.436     127.077     147.123    3307.644      14.357     654.402      20.175      105.67     469589.    0.4587
        7.32      0.3208      0.6278      0.0770      0.0394       4.351     124.652     139.848    3244.522      14.083     622.046      19.550      105.76     470356.    0.4334
        7.89      0.3455      0.6550      0.0729      0.0384       4.248     121.705     132.296    3167.813      13.750     588.453      18.942      105.84     471160.    0.4084
        8.45      0.3701      0.6798      0.0686      0.0373       4.127     118.230     124.489    3077.348      13.358     553.727      18.348      105.94     472001.    0.3838
        9.02      0.3948      0.7021      0.0642      0.0361       3.987     114.218     116.449    2972.946      12.904     517.963      17.766      106.04     472880.    0.3594
        9.58      0.4195      0.7219      0.0596      0.0346       3.828     109.664     108.193    2854.399      12.390     481.244      17.192      106.14     473798.    0.3352
       10.14      0.4442      0.7391      0.0549      0.0330       3.650     104.559      99.741    2721.524      11.813     443.649      16.623      106.25     474753.    0.3112
       10.71      0.4689      0.7534      0.0502      0.0312       3.452      98.897      91.110    2574.152      11.173     405.256      16.054      106.37     475748.    0.2873
       11.27      0.4935      0.7647      0.0453      0.0293       3.235      92.673      82.316    2412.156      10.470     366.143      15.478      106.50     476782.    0.2633
       11.83      0.5182      0.7723      0.0404      0.0271       2.998      85.886      73.380    2235.480       9.703     326.395      14.889      106.63     477855.    0.2391
       12.40      0.5429      0.7756      0.0354      0.0248       2.741      78.535      64.322    2044.162       8.873     286.106      14.272      106.77     478967.    0.2146
       12.96      0.5676      0.7733      0.0304      0.0223       2.465      70.629      55.167    1838.369       7.980     245.384      13.611      106.91     480119.    0.1895
       13.52      0.5922      0.7633      0.0253      0.0196       2.170      62.179      45.943    1618.431       7.025     204.355      12.876      107.06     481310.    0.1636
       14.09      0.6169      0.7419      0.0202      0.0168       1.857      53.206      36.683    1384.876       6.011     163.165      12.014      107.22     482541.    0.1364
       14.65      0.6416      0.7016      0.0151      0.0138       1.527      43.737      27.421    1138.412       4.941     121.969      10.925      107.38     483811.    0.1072
       15.21      0.6663      0.6254      0.0100      0.0107       1.180      33.802      18.190     879.818       3.819      80.907       9.377      107.55     485118.    0.0750
       15.78      0.6909      0.4633      0.0050      0.0074       0.817      23.415       9.001     609.471       2.645      40.039       6.699      107.72     486453.    0.0377
       16.34      0.7156



         PROP RPM =       2300

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0390       4.923     134.894     226.626    3670.710      15.240    1008.032      28.003      109.99     484179.    0.7902
        0.59      0.0247      0.0702      0.1124      0.0395       4.989     136.710     222.994    3720.120      15.445     991.875      27.188      109.99     484557.    0.7611
        1.18      0.0494      0.1363      0.1104      0.0400       5.051     138.405     219.093    3766.232      15.637     974.526      26.386      110.00     484966.    0.7321
        1.77      0.0740      0.1983      0.1083      0.0404       5.107     139.942     214.911    3808.052      15.811     955.922      25.598      110.02     485407.    0.7034
        2.36      0.0987      0.2565      0.1061      0.0408       5.156     141.281     210.425    3844.498      15.962     935.972      24.826      110.04     485879.    0.6751
        2.95      0.1234      0.3109      0.1036      0.0411       5.196     142.379     205.615    3874.364      16.086     914.574      24.071      110.08     486385.    0.6470
        3.53      0.1481      0.3616      0.1010      0.0414       5.225     143.184     200.451    3896.282      16.177     891.606      23.335      110.11     486925.    0.6193
        4.12      0.1728      0.4089      0.0982      0.0415       5.242     143.637     194.901    3908.609      16.228     866.920      22.617      110.16     487501.    0.5919
        4.71      0.1975      0.4529      0.0952      0.0415       5.243     143.671     188.930    3909.525      16.232     840.363      21.919      110.21     488113.    0.5648
        5.30      0.2221      0.4938      0.0920      0.0414       5.226     143.221     182.518    3897.279      16.181     811.838      21.242      110.27     488762.    0.5380
        5.89      0.2468      0.5317      0.0885      0.0411       5.191     142.243     175.671    3870.681      16.071     781.383      20.585      110.33     489449.    0.5115
        6.48      0.2715      0.5668      0.0849      0.0407       5.135     140.716     168.420    3829.135      15.898     749.131      19.950      110.40     490173.    0.4853
        7.07      0.2962      0.5992      0.0810      0.0401       5.059     138.631     160.801    3772.387      15.662     715.244      19.334      110.48     490936.    0.4596
        7.66      0.3209      0.6291      0.0770      0.0393       4.962     135.981     152.849    3700.265      15.363     679.871      18.736      110.56     491738.    0.4342
        8.25      0.3455      0.6564      0.0729      0.0384       4.845     132.759     144.592    3612.596      14.999     643.145      18.154      110.65     492578.    0.4092
        8.84      0.3702      0.6813      0.0686      0.0373       4.706     128.959     136.057    3509.196      14.570     605.182      17.586      110.75     493458.    0.3845
        9.43      0.3949      0.7037      0.0641      0.0360       4.546     124.573     127.267    3389.843      14.074     566.083      17.029      110.86     494378.    0.3601
       10.02      0.4196      0.7236      0.0596      0.0346       4.364     119.592     118.242    3254.316      13.511     525.941      16.480      110.97     495337.    0.3359
       10.60      0.4443      0.7409      0.0549      0.0329       4.160     114.009     109.002    3102.390      12.881     484.842      15.936      111.08     496337.    0.3119
       11.19      0.4689      0.7554      0.0502      0.0312       3.934     107.817      99.566    2933.876      12.181     442.871      15.393      111.21     497377.    0.2879
       11.78      0.4936      0.7668      0.0453      0.0292       3.686     101.009      89.954    2748.629      11.412     400.114      14.844      111.34     498458.    0.2639
       12.37      0.5183      0.7746      0.0404      0.0270       3.415      93.584      80.185    2546.587      10.573     356.663      14.282      111.48     499580.    0.2397
       12.96      0.5430      0.7782      0.0354      0.0247       3.122      85.544      70.284    2327.792       9.665     312.622      13.695      111.62     500743.    0.2152
       13.55      0.5677      0.7762      0.0304      0.0222       2.806      76.895      60.276    2092.434       8.688     268.108      13.066      111.77     501948.    0.1902
       14.14      0.5924      0.7666      0.0253      0.0195       2.469      67.651      50.193    1840.894       7.643     223.259      12.367      111.93     503194.    0.1642
       14.73      0.6170      0.7457      0.0202      0.0167       2.110      57.834      40.071    1573.775       6.534     178.236      11.549      112.09     504481.    0.1370
       15.32      0.6417      0.7061      0.0151      0.0137       1.732      47.476      29.948    1291.892       5.364     133.207      10.514      112.26     505809.    0.1079
       15.91      0.6664      0.6306      0.0100      0.0106       1.336      36.607      19.858     996.132       4.136      88.327       9.042      112.44     507176.    0.0755
       16.50      0.6911      0.4687      0.0049      0.0073       0.921      25.244       9.815     686.921       2.852      43.657       6.481      112.62     508572.    0.0381
       17.09      0.7158



         PROP RPM =       2400

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0389       5.582     146.585     246.774    4162.250      16.561    1097.652      26.892      114.77     505230.    0.7919
        0.61      0.0247      0.0704      0.1124      0.0394       5.657     148.565     242.819    4218.474      16.785    1080.059      26.108      114.78     505625.    0.7626
        1.23      0.0494      0.1366      0.1104      0.0399       5.727     150.414     238.572    4270.971      16.994    1061.168      25.336      114.79     506052.    0.7336
        1.84      0.0741      0.1988      0.1083      0.0404       5.791     152.090     234.017    4318.573      17.183    1040.908      24.578      114.80     506511.    0.7048
        2.46      0.0987      0.2570      0.1061      0.0407       5.847     153.551     229.133    4360.064      17.348    1019.183      23.836      114.83     507005.    0.6764
        3.07      0.1234      0.3115      0.1036      0.0411       5.893     154.750     223.894    4394.089      17.484     995.880      23.111      114.86     507533.    0.6483
        3.69      0.1481      0.3623      0.1010      0.0413       5.926     155.629     218.271    4419.071      17.583     970.867      22.403      114.90     508097.    0.6205
        4.30      0.1728      0.4097      0.0982      0.0414       5.945     156.126     212.226    4433.158      17.639     943.983      21.714      114.95     508698.    0.5930
        4.92      0.1975      0.4538      0.0952      0.0414       5.946     156.164     205.724    4434.263      17.643     915.060      21.043      115.00     509337.    0.5658
        5.53      0.2222      0.4947      0.0920      0.0413       5.928     155.677     198.740    4420.410      17.588     883.994      20.392      115.06     510014.    0.5389
        6.15      0.2469      0.5327      0.0885      0.0410       5.887     154.614     191.282    4390.231      17.468     850.824      19.762      115.13     510731.    0.5124
        6.76      0.2715      0.5679      0.0849      0.0406       5.824     152.953     183.385    4343.067      17.281     815.699      19.152      115.20     511487.    0.4862
        7.38      0.2962      0.6004      0.0810      0.0400       5.738     150.683     175.088    4278.608      17.024     778.791      18.561      115.28     512283.    0.4604
        7.99      0.3209      0.6303      0.0770      0.0392       5.628     147.797     166.427    4196.667      16.698     740.267      17.987      115.37     513120.    0.4350
        8.61      0.3456      0.6578      0.0729      0.0383       5.494     144.289     157.435    4097.048      16.302     700.269      17.429      115.47     513997.    0.4099
        9.22      0.3703      0.6827      0.0686      0.0372       5.337     140.150     148.139    3979.532      15.834     658.924      16.884      115.57     514915.    0.3852
        9.84      0.3950      0.7052      0.0641      0.0359       5.155     135.372     138.566    3843.873      15.294     616.343      16.351      115.68     515875.    0.3608
       10.45      0.4197      0.7252      0.0596      0.0345       4.948     129.946     128.738    3689.808      14.681     572.625      15.825      115.79     516876.    0.3366
       11.07      0.4443      0.7426      0.0549      0.0329       4.716     123.864     118.675    3517.093      13.994     527.866      15.304      115.92     517920.    0.3125
       11.68      0.4690      0.7572      0.0502      0.0311       4.460     117.117     108.399    3325.505      13.232     482.158      14.785      116.04     519006.    0.2886
       12.30      0.4937      0.7688      0.0453      0.0291       4.177     109.699      97.930    3114.883      12.394     435.594      14.260      116.18     520134.    0.2645
       12.91      0.5184      0.7768      0.0404      0.0270       3.869     101.608      87.292    2885.155      11.480     388.275      13.723      116.32     521305.    0.2403
       13.53      0.5431      0.7806      0.0354      0.0246       3.535      92.847      76.509    2636.367      10.490     340.314      13.163      116.48     522519.    0.2158
       14.14      0.5678      0.7789      0.0304      0.0221       3.177      83.422      65.611    2368.741       9.425     291.840      12.563      116.63     523777.    0.1908
       14.76      0.5925      0.7697      0.0253      0.0195       2.793      73.348      54.632    2082.706       8.287     243.002      11.898      116.80     525077.    0.1648
       15.37      0.6171      0.7493      0.0202      0.0166       2.386      62.650      43.609    1778.949       7.078     193.974      11.119      116.97     526421.    0.1376
       15.99      0.6418      0.7103      0.0151      0.0136       1.956      51.362      32.586    1458.401       5.803     144.943      10.134      117.14     527807.    0.1084
       16.60      0.6665      0.6355      0.0100      0.0105       1.505      39.517      21.599    1122.071       4.465      96.074       8.731      117.33     529234.    0.0761
