         10x8M-LH                 (10x8M-LH.dat)
         v2022-0915
         Simulation Date: 05/03/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        7.58      0.3683      0.5673      0.1394      0.0905       5.957     170.652     167.175    4441.834      19.280     743.594      17.071       95.49     523455.    0.4590
        8.27      0.4017      0.6006      0.1336      0.0893       5.880     168.444     160.151    4384.366      19.031     712.350      16.568       95.61     524941.    0.4360
        8.96      0.4352      0.6316      0.1273      0.0877       5.772     165.370     152.607    4304.336      18.683     678.796      16.081       95.75     526506.    0.4131
        9.65      0.4687      0.6602      0.1206      0.0856       5.634     161.409     144.587    4201.238      18.236     643.123      15.610       95.89     528148.    0.3903
       10.34      0.5022      0.6867      0.1136      0.0830       5.465     156.567     136.144    4075.228      17.689     605.566      15.153       96.05     529867.    0.3676
       11.03      0.5357      0.7109      0.1062      0.0800       5.266     150.863     127.329    3926.755      17.044     566.359      14.707       96.21     531664.    0.3451
       11.72      0.5691      0.7330      0.0986      0.0765       5.037     144.318     118.192    3756.398      16.305     525.720      14.271       96.39     533536.    0.3226
       12.40      0.6026      0.7527      0.0907      0.0726       4.780     136.957     108.780    3564.807      15.473     483.853      13.841       96.57     535484.    0.3002
       13.09      0.6361      0.7698      0.0827      0.0683       4.496     128.808      99.135    3352.691      14.553     440.953      13.412       96.77     537507.    0.2777
       13.78      0.6696      0.7842      0.0745      0.0636       4.185     119.900      89.300    3120.823      13.546     397.207      12.979       96.97     539604.    0.2550
       14.47      0.7031      0.7953      0.0662      0.0585       3.849     110.266      79.318    2870.082      12.458     352.806      12.535       97.19     541775.    0.2321
       15.16      0.7365      0.8023      0.0577      0.0530       3.489      99.946      69.231    2601.464      11.292     307.941      12.071       97.41     544021.    0.2088
       15.85      0.7700      0.8040      0.0493      0.0472       3.106      88.984      59.086    2316.136      10.053     262.813      11.571       97.65     546339.    0.1849
       16.54      0.8035      0.7984      0.0408      0.0411       2.703      77.432      48.928    2015.454       8.748     217.633      11.011       97.89     548731.    0.1602
       17.23      0.8370      0.7816      0.0324      0.0347       2.281      65.351      38.808    1700.991       7.383     172.619      10.348       98.15     551196.    0.1341
       17.92      0.8705      0.7459      0.0240      0.0280       1.843      52.809      28.777    1374.548       5.966     128.002       9.496       98.41     553734.    0.1059
       18.61      0.9039      0.6731      0.0158      0.0212       1.392      39.884      18.887    1038.129       4.506      84.009       8.252       98.69     556344.    0.0746
       19.30      0.9374      0.5079      0.0077      0.0141       0.930      26.655       9.183     693.787       3.011      40.848       6.004       98.97     559021.    0.0378
       19.98      0.9709     -0.0476     -0.0003      0.0069       0.455      13.034      -0.406     339.255       1.473      -1.807      -0.543       99.27     561634.    0.0000



         PROP RPM =       2300

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0851       6.398     175.328     235.754    4770.972      19.808    1048.635      22.413       99.15     535362.    0.7156
        0.72      0.0335      0.0690      0.1775      0.0862       6.483     177.647     232.656    4834.087      20.070    1034.856      21.830       99.16     536078.    0.6924
        1.44      0.0670      0.1342      0.1750      0.0873       6.565     179.902     229.311    4895.448      20.325    1019.977      21.246       99.17     536859.    0.6690
        2.16      0.1005      0.1959      0.1722      0.0883       6.643     182.038     225.692    4953.574      20.567    1003.879      20.665       99.20     537710.    0.6456
        2.88      0.1340      0.2539      0.1692      0.0893       6.714     183.996     221.767    5006.839      20.788     986.420      20.090       99.24     538632.    0.6221
        3.60      0.1674      0.3084      0.1660      0.0901       6.777     185.710     217.503    5053.480      20.981     967.453      19.522       99.29     539628.    0.5987
        4.32      0.2009      0.3595      0.1624      0.0908       6.828     187.108     212.865    5091.534      21.139     946.822      18.963       99.35     540701.    0.5753
        5.04      0.2344      0.4072      0.1586      0.0913       6.865     188.113     207.816    5118.865      21.253     924.367      18.414       99.43     541851.    0.5520
        5.77      0.2679      0.4519      0.1544      0.0915       6.884     188.636     202.319    5133.113      21.312     899.914      17.877       99.51     543080.    0.5288
        6.49      0.3014      0.4934      0.1498      0.0915       6.882     188.583     196.330    5131.659      21.306     873.276      17.353       99.61     544390.    0.5056
        7.21      0.3349      0.5321      0.1448      0.0912       6.855     187.847     189.807    5111.641      21.223     844.260      16.842       99.71     545781.    0.4825
        7.93      0.3684      0.5681      0.1394      0.0904       6.799     186.320     182.713    5070.098      21.050     812.706      16.345       99.83     547253.    0.4594
        8.65      0.4019      0.6014      0.1336      0.0892       6.711     183.906     175.031    5004.408      20.778     778.540      15.864       99.96     548808.    0.4364
        9.37      0.4354      0.6324      0.1273      0.0876       6.588     180.544     166.782    4912.904      20.398     741.846      15.398      100.10     550444.    0.4135
       10.09      0.4688      0.6611      0.1206      0.0855       6.430     176.212     158.012    4795.017      19.908     702.836      14.947      100.25     552162.    0.3907
       10.81      0.5023      0.6876      0.1135      0.0829       6.237     170.916     148.779    4650.923      19.310     661.768      14.509      100.41     553961.    0.3680
       11.53      0.5358      0.7119      0.1062      0.0799       6.009     164.676     139.140    4481.125      18.605     618.896      14.083      100.58     555840.    0.3454
       12.25      0.5693      0.7340      0.0986      0.0764       5.748     157.517     129.150    4286.297      17.796     574.460      13.666      100.77     557798.    0.3230
       12.97      0.6028      0.7538      0.0907      0.0725       5.454     149.464     118.858    4067.169      16.886     528.682      13.255      100.96     559836.    0.3005
       13.69      0.6363      0.7711      0.0827      0.0682       5.129     140.548     108.313    3824.562      15.879     481.775      12.845      101.17     561951.    0.2780
       14.41      0.6698      0.7856      0.0745      0.0635       4.773     130.802      97.560    3559.353      14.778     433.947      12.432      101.38     564145.    0.2553
       15.13      0.7033      0.7968      0.0661      0.0584       4.389     120.262      86.646    3272.546      13.587     385.403      12.009      101.61     566416.    0.2324
       15.85      0.7368      0.8040      0.0577      0.0529       3.977     108.971      75.619    2965.290      12.311     336.355      11.567      101.84     568765.    0.2092
       16.58      0.7703      0.8059      0.0492      0.0471       3.539      96.977      64.528    2638.914      10.956     287.021      11.091      102.09     571190.    0.1853
       17.30      0.8037      0.8006      0.0408      0.0409       3.078      84.338      53.424    2294.975       9.528     237.632      10.559      102.35     573692.    0.1605
       18.02      0.8372      0.7842      0.0323      0.0345       2.595      71.119      42.363    1935.274       8.035     188.429       9.929      102.61     576270.    0.1344
       18.74      0.8707      0.7490      0.0240      0.0279       2.095      57.397      31.399    1561.875       6.485     139.661       9.118      102.89     578925.    0.1062
       19.46      0.9042      0.6768      0.0157      0.0210       1.578      43.256      20.589    1177.070       4.887      91.579       7.934      103.18     581655.    0.0749
       20.18      0.9377      0.5115      0.0076      0.0140       1.050      28.782       9.984     783.216       3.252      44.408       5.782      103.47     584455.    0.0380
       20.90      0.9712     -0.0557     -0.0004      0.0067       0.506      13.866      -0.506     377.314       1.567      -2.250      -0.608      103.78     587176.    0.0000



         PROP RPM =       2400

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0850       7.261     190.675     256.714    5414.185      21.542    1141.865      21.506      103.46     558639.    0.7165
        0.75      0.0335      0.0691      0.1776      0.0861       7.357     193.204     253.341    5485.981      21.828    1126.860      20.946      103.47     559385.    0.6932
        1.50      0.0670      0.1344      0.1750      0.0872       7.450     195.662     249.698    5555.798      22.106    1110.658      20.385      103.49     560201.    0.6698
        2.26      0.1005      0.1961      0.1722      0.0882       7.539     197.991     245.757    5621.934      22.369    1093.127      19.827      103.52     561089.    0.6463
        3.01      0.1340      0.2542      0.1692      0.0892       7.620     200.126     241.482    5682.555      22.610    1074.114      19.275      103.56     562052.    0.6228
        3.76      0.1675      0.3088      0.1660      0.0900       7.692     201.996     236.838    5735.646      22.821    1053.456      18.729      103.61     563092.    0.5993
        4.51      0.2010      0.3599      0.1624      0.0907       7.750     203.522     231.787    5778.976      22.994    1030.987      18.192      103.67     564211.    0.5759
        5.27      0.2345      0.4078      0.1586      0.0912       7.791     204.618     226.288    5810.107      23.118    1006.530      17.665      103.75     565411.    0.5526
        6.02      0.2680      0.4524      0.1544      0.0915       7.813     205.191     220.300    5826.367      23.182     979.896      17.150      103.84     566695.    0.5293
        6.77      0.3015      0.4940      0.1498      0.0914       7.811     205.135     213.777    5824.772      23.176     950.880      16.647      103.94     568062.    0.5061
        7.52      0.3350      0.5328      0.1448      0.0911       7.781     204.335     206.672    5802.065      23.086     919.275      16.156      104.05     569514.    0.4830
        8.27      0.3685      0.5688      0.1394      0.0903       7.717     202.673     198.944    5754.873      22.898     884.902      15.680      104.17     571051.    0.4599
        9.03      0.4020      0.6022      0.1336      0.0892       7.617     200.044     190.576    5680.222      22.601     847.684      15.218      104.31     572674.    0.4368
        9.78      0.4355      0.6332      0.1273      0.0875       7.478     196.381     181.590    5576.218      22.187     807.714      14.771      104.45     574382.    0.4139
       10.53      0.4690      0.6619      0.1206      0.0854       7.298     191.662     172.037    5442.207      21.654     765.220      14.338      104.61     576175.    0.3911
       11.28      0.5025      0.6885      0.1135      0.0829       7.078     185.893     161.980    5278.394      21.002     720.486      13.919      104.78     578053.    0.3684
       12.04      0.5360      0.7128      0.1062      0.0798       6.820     179.094     151.481    5085.348      20.234     673.788      13.511      104.96     580014.    0.3458
       12.79      0.5695      0.7350      0.0985      0.0763       6.522     171.293     140.599    4863.825      19.353     625.386      13.111      105.15     582059.    0.3233
       13.54      0.6030      0.7549      0.0907      0.0724       6.188     162.518     129.390    4614.666      18.361     575.525      12.718      105.35     584186.    0.3008
       14.29      0.6364      0.7722      0.0826      0.0681       5.818     152.802     117.904    4338.792      17.264     524.436      12.325      105.57     586394.    0.2783
       15.04      0.6699      0.7868      0.0744      0.0634       5.414     142.181     106.193    4037.215      16.064     472.345      11.930      105.79     588684.    0.2556
       15.80      0.7034      0.7982      0.0661      0.0583       4.977     130.695      94.307    3711.064      14.766     419.476      11.526      106.03     591055.    0.2328
       16.55      0.7369      0.8056      0.0577      0.0528       4.508     118.390      82.298    3361.653      13.376     366.060      11.104      106.27     593507.    0.2095
       17.30      0.7704      0.8078      0.0492      0.0469       4.010     105.318      70.219    2990.490      11.899     312.335      10.650      106.53     596039.    0.1856
       18.05      0.8039      0.8027      0.0407      0.0408       3.486      91.543      58.128    2599.353      10.342     258.552      10.143      106.80     598651.    0.1608
       18.80      0.8374      0.7867      0.0323      0.0344       2.937      77.137      46.082    2190.291       8.715     204.973       9.543      107.08     601342.    0.1347
       19.56      0.8709      0.7520      0.0239      0.0277       2.368      62.182      34.144    1765.654       7.025     151.872       8.771      107.37     604114.    0.1066
       20.31      0.9044      0.6803      0.0157      0.0208       1.781      46.771      22.374    1328.055       5.284      99.520       7.641      107.67     606963.    0.0752
       21.06      0.9379      0.5152      0.0076      0.0138       1.180      30.998      10.828     880.171       3.502      48.163       5.580      107.98     609886.    0.0382
       21.81      0.9714     -0.0625     -0.0004      0.0066       0.561      14.727      -0.602     418.165       1.664      -2.679      -0.653      108.30     612714.    0.0000



         PROP RPM =       2500

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0849       8.197     206.660     278.567    6112.593      23.348    1239.065      20.670      107.77     581915.    0.7174
        0.78      0.0335      0.0691      0.1776      0.0860       8.306     209.404     274.911    6193.751      23.658    1222.803      20.132      107.78     582692.    0.6941
        1.57      0.0669      0.1345      0.1750      0.0871       8.412     212.073     270.963    6272.684      23.960    1205.245      19.593      107.80     583541.    0.6706
        2.35      0.1004      0.1962      0.1723      0.0881       8.512     214.601     266.692    6347.461      24.246    1186.248      19.057      107.83     584465.    0.6471
        3.13      0.1339      0.2543      0.1693      0.0891       8.604     216.920     262.061    6416.038      24.507    1165.645      18.526      107.87     585467.    0.6236
        3.91      0.1673      0.3089      0.1660      0.0899       8.685     218.951     257.029    6476.129      24.737    1143.263      18.002      107.93     586548.    0.6001
        4.70      0.2008      0.3600      0.1625      0.0906       8.750     220.611     251.556    6525.223      24.925    1118.920      17.486      107.99     587713.    0.5767
        5.48      0.2343      0.4079      0.1586      0.0911       8.798     221.806     245.599    6560.573      25.060    1092.425      16.980      108.07     588961.    0.5533
        6.26      0.2677      0.4526      0.1544      0.0914       8.823     222.435     239.113    6579.173      25.131    1063.573      16.484      108.16     590296.    0.5300
        7.04      0.3012      0.4942      0.1499      0.0913       8.821     222.384     232.047    6577.659      25.125    1032.145      16.001      108.27     591718.    0.5068
        7.83      0.3346      0.5329      0.1449      0.0910       8.787     221.528     224.351    6552.354      25.028     997.913      15.530      108.38     593228.    0.4837
        8.61      0.3681      0.5690      0.1395      0.0903       8.716     219.740     215.981    6499.467      24.826     960.686      15.072      108.51     594827.    0.4606
        9.39      0.4016      0.6024      0.1337      0.0891       8.603     216.906     206.919    6415.625      24.506     920.376      14.629      108.65     596515.    0.4376
       10.18      0.4350      0.6335      0.1274      0.0875       8.447     212.952     197.186    6298.672      24.059     877.082      14.199      108.80     598292.    0.4146
       10.96      0.4685      0.6622      0.1207      0.0854       8.244     207.853     186.838    6147.868      23.483     831.054      13.784      108.97     600156.    0.3918
       11.74      0.5020      0.6888      0.1136      0.0828       7.997     201.617     175.943    5963.411      22.779     782.594      13.382      109.14     602109.    0.3691
       12.52      0.5354      0.7133      0.1063      0.0798       7.705     194.265     164.569    5745.949      21.948     732.003      12.991      109.33     604149.    0.3465
       13.31      0.5689      0.7355      0.0987      0.0763       7.371     185.825     152.780    5496.333      20.994     679.564      12.608      109.53     606275.    0.3240
       14.09      0.6024      0.7555      0.0908      0.0724       6.994     176.331     140.634    5215.503      19.922     625.542      12.230      109.74     608487.    0.3016
       14.87      0.6358      0.7730      0.0828      0.0681       6.577     165.816     128.189    4904.484      18.734     570.185      11.855      109.96     610784.    0.2791
       15.66      0.6693      0.7877      0.0746      0.0634       6.121     154.318     115.499    4564.423      17.435     513.739      11.477      110.19     613166.    0.2565
       16.44      0.7028      0.7993      0.0663      0.0583       5.628     141.883     102.619    4196.595      16.030     456.447      11.091      110.44     615631.    0.2336
       17.22      0.7362      0.8069      0.0579      0.0528       5.099     128.557      89.604    3802.462      14.524     398.558      10.688      110.69     618181.    0.2104
       18.00      0.7697      0.8095      0.0494      0.0470       4.538     114.401      76.513    3383.734      12.925     340.330      10.256      110.96     620814.    0.1865
       18.79      0.8032      0.8050      0.0410      0.0409       3.946      99.479      63.407    2942.399      11.239     282.034       9.774      111.24     623530.    0.1618
       19.57      0.8366      0.7898      0.0325      0.0345       3.327      83.872      50.349    2480.767       9.476     223.953       9.206      111.53     626329.    0.1358
       20.35      0.8701      0.7563      0.0242      0.0278       2.684      67.668      37.406    2001.471       7.645     166.382       8.477      111.83     629211.    0.1078
       21.13      0.9035      0.6870      0.0159      0.0209       2.022      50.966      24.644    1507.464       5.758     109.617       7.415      112.14     632174.    0.0765
       21.92      0.9370      0.5274      0.0078      0.0139       1.343      33.869      12.123    1001.761       3.826      53.924       5.489      112.47     635214.    0.0397
       22.70      0.9705     -0.0221     -0.0002      0.0067       0.646      16.285      -0.236     481.688       1.840      -1.049      -0.222      112.80     638197.    0.0000



         PROP RPM =       2600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0848       9.211     223.285     301.312    6868.472      25.227    1340.237      19.898      112.09     605192.    0.7182
        0.81      0.0335      0.0692      0.1776      0.0859       9.333     226.256     297.358    6959.879      25.562    1322.649      19.379      112.09     606000.    0.6949
        1.63      0.0669      0.1346      0.1750      0.0870       9.453     229.146     293.088    7048.763      25.889    1303.657      18.859      112.11     606883.    0.6714
        2.44      0.1004      0.1964      0.1723      0.0881       9.566     231.884     288.469    7132.999      26.198    1283.109      18.343      112.14     607844.    0.6478
        3.26      0.1339      0.2546      0.1693      0.0890       9.669     234.395     283.458    7210.247      26.482    1260.823      17.831      112.19     608886.    0.6243
        4.07      0.1674      0.3092      0.1660      0.0899       9.760     236.596     278.015    7277.948      26.730    1236.611      17.326      112.24     610011.    0.6007
        4.89      0.2008      0.3604      0.1625      0.0905       9.834     238.394     272.095    7333.266      26.934    1210.277      16.829      112.31     611222.    0.5773
        5.70      0.2343      0.4083      0.1586      0.0910       9.888     239.690     265.651    7373.135      27.080    1181.615      16.342      112.40     612521.    0.5539
        6.51      0.2678      0.4530      0.1544      0.0913       9.916     240.373     258.634    7394.145      27.157    1150.402      15.865      112.49     613910.    0.5305
        7.33      0.3012      0.4947      0.1499      0.0913       9.914     240.320     250.989    7392.509      27.151    1116.401      15.400      112.60     615389.    0.5073
        8.14      0.3347      0.5335      0.1449      0.0909       9.875     239.397     242.663    7364.104      27.047    1079.366      14.946      112.72     616960.    0.4841
        8.96      0.3682      0.5696      0.1395      0.0902       9.796     237.464     233.608    7304.640      26.829    1039.089      14.506      112.85     618624.    0.4610
        9.77      0.4016      0.6030      0.1337      0.0890       9.669     234.398     223.803    7210.342      26.482     995.478      14.078      113.00     620379.    0.4380
       10.58      0.4351      0.6341      0.1274      0.0874       9.493     230.121     213.273    7078.772      25.999     948.637      13.665      113.16     622227.    0.4150
       11.40      0.4686      0.6629      0.1207      0.0853       9.265     224.605     202.077    6909.084      25.376     898.838      13.266      113.33     624167.    0.3921
       12.21      0.5021      0.6896      0.1136      0.0827       8.987     217.857     190.290    6701.522      24.613     846.409      12.879      113.51     626199.    0.3694
       13.03      0.5355      0.7141      0.1063      0.0797       8.659     209.902     177.985    6456.805      23.715     791.677      12.503      113.70     628321.    0.3468
       13.84      0.5690      0.7364      0.0987      0.0762       8.282     200.769     165.230    6175.876      22.683     734.945      12.135      113.91     630533.    0.3244
       14.66      0.6025      0.7564      0.0908      0.0723       7.858     190.494     152.091    5859.804      21.522     676.501      11.772      114.13     632834.    0.3019
       15.47      0.6359      0.7740      0.0828      0.0680       7.389     179.114     138.628    5509.749      20.236     616.616      11.412      114.36     635224.    0.2794
       16.28      0.6694      0.7888      0.0746      0.0633       6.875     166.671     124.900    5126.985      18.830     555.553      11.050      114.60     637701.    0.2568
       17.10      0.7029      0.8005      0.0663      0.0582       6.320     153.212     110.966    4712.951      17.310     493.577      10.679      114.86     640266.    0.2339
       17.91      0.7364      0.8083      0.0579      0.0527       5.725     138.789      96.888    4269.306      15.680     430.957      10.293      115.12     642918.    0.2107
       18.73      0.7698      0.8111      0.0494      0.0469       5.093     123.467      82.727    3797.963      13.949     367.972       9.880      115.40     645657.    0.1869
       19.54      0.8033      0.8069      0.0409      0.0408       4.427     107.316      68.551    3301.165      12.125     304.915       9.419      115.69     648483.    0.1622
       20.36      0.8368      0.7920      0.0325      0.0343       3.730      90.423      54.428    2781.517      10.216     242.094       8.875      115.99     651395.    0.1362
       21.17      0.8702      0.7591      0.0241      0.0277       3.007      72.884      40.429    2241.989       8.234     179.827       8.179      116.31     654393.    0.1081
       21.98      0.9037      0.6904      0.0159      0.0208       2.261      54.806      26.626    1685.898       6.192     118.432       7.163      116.63     657476.    0.0769
       22.80      0.9372      0.5312      0.0078      0.0138       1.497      36.301      13.085    1116.648       4.101      58.201       5.315      116.97     660638.    0.0400
       23.61      0.9706     -0.0254     -0.0002      0.0066       0.712      17.261      -0.287     530.952       1.950      -1.277      -0.245      117.31     663735.    0.0000



         PROP RPM =       2700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0847      10.305     240.547     324.951    7684.087      27.177    1445.382      19.181      116.40     628469.    0.7190
        0.85      0.0335      0.0693      0.1776      0.0858      10.442     243.755     320.687    7786.550      27.539    1426.414      18.680      116.40     629308.    0.6956
        1.69      0.0670      0.1348      0.1750      0.0869      10.576     246.875     316.082    7886.218      27.892    1405.934      18.179      116.42     630225.    0.6721
        2.54      0.1004      0.1966      0.1723      0.0880      10.702     249.831     311.100    7980.646      28.226    1383.773      17.681      116.46     631223.    0.6485
        3.38      0.1339      0.2549      0.1693      0.0889      10.818     252.543     305.697    8067.275      28.532    1359.739      17.187      116.50     632305.    0.6249
        4.23      0.1674      0.3096      0.1660      0.0898      10.920     254.920     299.826    8143.196      28.801    1333.627      16.700      116.56     633474.    0.6013
        5.07      0.2009      0.3608      0.1625      0.0905      11.003     256.863     293.441    8205.271      29.020    1305.225      16.221      116.63     634732.    0.5778
        5.92      0.2343      0.4087      0.1586      0.0909      11.063     258.264     286.491    8250.022      29.178    1274.312      15.751      116.72     636081.    0.5544
        6.77      0.2678      0.4535      0.1545      0.0912      11.095     259.003     278.922    8273.643      29.262    1240.647      15.291      116.82     637523.    0.5310
        7.61      0.3013      0.4952      0.1499      0.0912      11.093     258.948     270.678    8271.897      29.256    1203.974      14.842      116.93     639060.    0.5078
        8.46      0.3348      0.5340      0.1449      0.0908      11.050     257.955     261.697    8240.155      29.144    1164.027      14.405      117.05     640692.    0.4846
        9.30      0.3682      0.5701      0.1395      0.0901      10.961     255.872     251.930    8173.607      28.908    1120.583      13.980      117.19     642419.    0.4614
       10.15      0.4017      0.6036      0.1337      0.0889      10.819     252.567     241.354    8068.032      28.535    1073.542      13.568      117.34     644243.    0.4383
       10.99      0.4352      0.6347      0.1274      0.0873      10.622     247.954     229.995    7920.683      28.014    1023.017      13.170      117.51     646163.    0.4153
       11.84      0.4687      0.6636      0.1207      0.0852      10.367     242.004     217.919    7730.633      27.342     969.302      12.786      117.68     648178.    0.3925
       12.68      0.5021      0.6903      0.1136      0.0827      10.055     234.726     205.205    7498.138      26.519     912.751      12.413      117.87     650288.    0.3698
       13.53      0.5356      0.7148      0.1063      0.0796       9.688     226.144     191.932    7223.993      25.550     853.715      12.051      118.08     652492.    0.3472
       14.38      0.5691      0.7372      0.0987      0.0762       9.265     216.292     178.175    6909.267      24.437     792.525      11.697      118.29     654790.    0.3247
       15.22      0.6026      0.7573      0.0908      0.0723       8.791     205.207     164.004    6555.156      23.184     729.488      11.348      118.52     657180.    0.3022
       16.07      0.6360      0.7749      0.0828      0.0679       8.265     192.928     149.482    6162.943      21.797     664.898      11.001      118.76     659662.    0.2797
       16.91      0.6695      0.7899      0.0746      0.0632       7.690     179.503     134.676    5734.074      20.280     599.040      10.653      119.01     662235.    0.2571
       17.76      0.7030      0.8017      0.0663      0.0581       7.067     164.980     119.649    5270.155      18.639     532.199      10.297      119.27     664899.    0.2342
       18.60      0.7365      0.8097      0.0578      0.0526       6.401     149.418     104.466    4773.038      16.881     464.664       9.927      119.55     667654.    0.2110
       19.45      0.7699      0.8126      0.0494      0.0468       5.692     132.884      89.194    4244.876      15.013     396.737       9.531      119.84     670499.    0.1872
       20.30      0.8034      0.8087      0.0409      0.0407       4.946     115.457      73.906    3688.182      13.044     328.734       9.089      120.14     673434.    0.1625
       21.14      0.8369      0.7942      0.0325      0.0342       4.165      97.228      58.675    3105.878      10.985     260.988       8.569      120.46     676459.    0.1365
       21.99      0.8704      0.7617      0.0241      0.0276       3.354      78.302      43.580    2501.295       8.847     193.842       7.902      120.78     679573.    0.1085
       22.83      0.9038      0.6937      0.0159      0.0207       2.519      58.795      28.696    1878.151       6.643     127.639       6.930      121.12     682775.    0.0772
       23.68      0.9373      0.5350      0.0078      0.0137       1.663      38.826      14.094    1240.265       4.387      62.692       5.154      121.47     686060.    0.0402
       24.52      0.9708     -0.0275     -0.0002      0.0064       0.783      18.272      -0.329     583.698       2.064      -1.465      -0.256      121.83     689271.    0.0000



         PROP RPM =       2800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0846      11.481     258.448     349.482    8561.686      29.199    1554.497      18.514      120.71     651745.    0.7197
        0.88      0.0335      0.0693      0.1776      0.0858      11.635     261.901     344.896    8676.080      29.589    1534.099      18.031      120.71     652616.    0.6963
        1.75      0.0670      0.1349      0.1750      0.0869      11.784     265.261     339.944    8787.366      29.969    1512.072      17.547      120.73     653567.    0.6727
        2.63      0.1004      0.1969      0.1723      0.0879      11.925     268.443     334.586    8892.798      30.329    1488.237      17.065      120.77     654602.    0.6491
        3.51      0.1339      0.2551      0.1693      0.0889      12.055     271.363     328.774    8989.530      30.658    1462.386      16.588      120.82     655725.    0.6254
        4.39      0.1674      0.3099      0.1660      0.0897      12.169     273.923     322.460    9074.337      30.948    1434.301      16.118      120.88     656937.    0.6018
        5.26      0.2009      0.3612      0.1625      0.0904      12.262     276.017     315.592    9143.685      31.184    1403.752      15.655      120.95     658242.    0.5783
        6.14      0.2344      0.4092      0.1587      0.0909      12.329     277.526     308.116    9193.693      31.355    1370.499      15.201      121.04     659642.    0.5548
        7.02      0.2678      0.4540      0.1545      0.0911      12.364     278.324     299.974    9220.117      31.445    1334.285      14.757      121.14     661137.    0.5315
        7.89      0.3013      0.4957      0.1499      0.0911      12.362     278.268     291.105    9218.261      31.439    1294.836      14.323      121.26     662731.    0.5082
        8.77      0.3348      0.5345      0.1449      0.0908      12.314     277.201     281.444    9182.905      31.318    1251.864      13.901      121.39     664424.    0.4849
        9.65      0.3683      0.5707      0.1395      0.0900      12.215     274.961     270.937    9108.718      31.065    1205.128      13.491      121.53     666216.    0.4618
       10.53      0.4018      0.6042      0.1337      0.0889      12.057     271.406     259.560    8990.965      30.663    1154.522      13.094      121.69     668108.    0.4387
       11.40      0.4353      0.6354      0.1274      0.0872      11.837     266.445     247.340    8826.594      30.103    1100.169      12.710      121.86     670099.    0.4157
       12.28      0.4687      0.6642      0.1207      0.0852      11.552     260.044     234.349    8614.566      29.380    1042.384      12.339      122.04     672190.    0.3928
       13.16      0.5022      0.6910      0.1136      0.0826      11.204     252.214     220.672    8355.159      28.495     981.549      11.979      122.24     674378.    0.3700
       14.03      0.5357      0.7155      0.1063      0.0796      10.794     242.980     206.395    8049.278      27.452     918.043      11.630      122.45     676665.    0.3474
       14.91      0.5692      0.7379      0.0987      0.0761      10.323     232.379     191.596    7698.096      26.254     852.220      11.289      122.67     679048.    0.3249
       15.79      0.6027      0.7581      0.0908      0.0722       9.793     220.451     176.352    7302.940      24.906     784.412      10.953      122.91     681528.    0.3025
