         14x13M                   (14x13M.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
        3.06      0.1539      0.2917      0.1484      0.0783       9.330     392.043     333.415    6957.503      44.293    1483.032      21.736       91.74     546791.    0.5824  
        3.83      0.1924      0.3517      0.1468      0.0803       9.566     401.967     329.802    7133.610      45.414    1466.960      20.970       91.80     547863.    0.5589  
        4.59      0.2309      0.4070      0.1449      0.0822       9.796     411.622     325.632    7304.962      46.505    1448.409      20.219       91.88     549045.    0.5354  
        5.36      0.2694      0.4576      0.1428      0.0840      10.013     420.746     320.814    7466.888      47.536    1426.979      19.488       91.97     550342.    0.5122  
        6.12      0.3078      0.5040      0.1403      0.0857      10.211     429.050     315.254    7614.247      48.474    1402.252      18.779       92.07     551755.    0.4893  
        6.89      0.3463      0.5464      0.1375      0.0871      10.381     436.213     308.855    7741.368      49.283    1373.785      18.096       92.18     553288.    0.4667  
        7.65      0.3848      0.5850      0.1342      0.0883      10.516     441.879     301.503    7841.932      49.923    1341.083      17.439       92.31     554940.    0.4444  
        8.42      0.4233      0.6202      0.1304      0.0890      10.606     445.638     293.064    7908.628      50.348    1303.548      16.808       92.46     556713.    0.4222  
        9.18      0.4618      0.6523      0.1261      0.0893      10.638     446.998     283.385    7932.764      50.502    1260.498      16.203       92.61     558605.    0.4003  
        9.95      0.5002      0.6815      0.1212      0.0890      10.601     445.438     272.338    7905.084      50.325    1211.357      15.626       92.78     560618.    0.3784  
       10.71      0.5387      0.7081      0.1157      0.0880      10.485     440.559     259.897    7818.506      49.774    1156.023      15.077       92.97     562751.    0.3567  
       11.48      0.5772      0.7325      0.1096      0.0863      10.287     432.228     246.182    7670.646      48.833    1095.018      14.557       93.16     565002.    0.3352  
       12.24      0.6157      0.7548      0.1030      0.0840      10.008     420.530     231.391    7463.052      47.511    1029.226      14.063       93.37     567369.    0.3139  
       13.01      0.6542      0.7752      0.0960      0.0810       9.654     405.644     215.726    7198.867      45.829     959.547      13.592       93.60     569851.    0.2930  
       13.77      0.6926      0.7935      0.0887      0.0775       9.228     387.748     199.359    6881.276      43.808     886.749      13.140       93.83     572445.    0.2723  
       14.54      0.7311      0.8098      0.0812      0.0733       8.734     366.993     182.428    6512.943      41.463     811.438      12.704       94.08     575150.    0.2518  
       15.30      0.7696      0.8239      0.0735      0.0686       8.175     343.498     165.039    6095.976      38.808     734.093      12.280       94.34     577965.    0.2315  
       16.07      0.8081      0.8356      0.0656      0.0634       7.553     317.358     147.279    5632.076      35.855     655.099      11.861       94.61     580888.    0.2112  
       16.84      0.8466      0.8444      0.0575      0.0577       6.870     288.657     129.223    5122.725      32.612     574.783      11.441       94.90     583918.    0.1909  
       17.60      0.8850      0.8497      0.0494      0.0514       6.128     257.479     110.937    4569.423      29.090     493.449      11.012       95.20     587054.    0.1702  
       18.37      0.9235      0.8500      0.0412      0.0447       5.329     223.921      92.490    3973.870      25.298     411.397      10.557       95.51     590294.    0.1490  
       19.13      0.9620      0.8428      0.0329      0.0376       4.477     188.100      73.955    3338.173      21.251     328.951      10.049       95.83     593638.    0.1268  
       19.90      1.0005      0.8226      0.0247      0.0300       3.574     150.170      55.412    2665.027      16.966     246.473       9.431       96.16     597083.    0.1030  
       20.66      1.0390      0.7754      0.0164      0.0220       2.625     110.318      36.951    1957.785      12.464     164.357       8.561       96.51     600628.    0.0764  
       21.43      1.0774      0.6515      0.0083      0.0137       1.636      68.749      18.656    1220.068       7.767      82.980       6.935       96.87     604264.    0.0440  
       22.19      1.1159      0.0283      0.0001      0.0050       0.592      24.887       0.283     441.659       2.812       1.261       0.291       97.24     607783.    0.0002  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0705      10.199     401.771     391.318    7605.489      45.392    1740.583      23.337       97.74     579747.    0.6775  
        0.82      0.0385      0.0810      0.1521      0.0723      10.460     412.035     388.845    7799.775      46.551    1729.585      22.612       97.75     580472.    0.6543  
        1.63      0.0771      0.1568      0.1510      0.0742      10.734     422.829     386.080    8004.102      47.771    1717.283      21.878       97.77     581293.    0.6309  
        2.45      0.1156      0.2272      0.1498      0.0762      11.017     433.996     382.950    8215.504      49.033    1703.360      21.142       97.80     582217.    0.6072  
        3.27      0.1541      0.2925      0.1484      0.0782      11.305     445.350     379.371    8430.426      50.315    1687.444      20.411       97.86     583249.    0.5834  
        4.09      0.1926      0.3527      0.1468      0.0802      11.593     456.662     375.254    8644.560      51.593    1669.132      19.689       97.92     584394.    0.5597  
        4.90      0.2312      0.4080      0.1449      0.0821      11.872     467.667     370.502    8852.892      52.837    1647.991      18.982       98.00     585658.    0.5362  
        5.72      0.2697      0.4588      0.1428      0.0839      12.136     478.066     365.009    9049.732      54.012    1623.559      18.294       98.10     587043.    0.5129  
        6.54      0.3082      0.5052      0.1403      0.0856      12.376     487.525     358.670    9228.802      55.080    1595.365      17.628       98.21     588554.    0.4899  
        7.35      0.3467      0.5477      0.1375      0.0870      12.583     495.682     351.371    9383.200      56.002    1562.900      16.985       98.33     590191.    0.4672  
        8.17      0.3853      0.5864      0.1342      0.0882      12.747     502.129     342.985    9505.236      56.730    1525.598      16.367       98.47     591958.    0.4448  
        8.99      0.4238      0.6216      0.1304      0.0889      12.855     506.392     333.357    9585.950      57.212    1482.774      15.773       98.62     593852.    0.4226  
        9.81      0.4623      0.6537      0.1261      0.0892      12.894     507.914     322.313    9614.754      57.384    1433.649      15.205       98.79     595875.    0.4006  
       10.62      0.5008      0.6829      0.1212      0.0889      12.847     506.098     309.705    9580.375      57.179    1377.570      14.663       98.97     598027.    0.3787  
       11.44      0.5394      0.7096      0.1156      0.0879      12.705     500.492     295.510    9474.250      56.545    1314.428      14.147       99.17     600306.    0.3569  
       12.26      0.5779      0.7340      0.1095      0.0862      12.463     490.947     279.864    9293.563      55.467    1244.836      13.659       99.38     602712.    0.3353  
       13.08      0.6164      0.7564      0.1029      0.0838      12.123     477.564     262.995    9040.234      53.955    1169.802      13.195       99.60     605243.    0.3140  
       13.89      0.6549      0.7767      0.0959      0.0809      11.691     460.548     245.134    8718.113      52.032    1090.354      12.753       99.84     607895.    0.2930  
       14.71      0.6935      0.7951      0.0886      0.0773      11.172     440.100     226.476    8331.044      49.722    1007.364      12.330      100.09     610668.    0.2723  
       15.53      0.7320      0.8115      0.0810      0.0731      10.570     416.392     207.177    7882.257      47.044     921.524      11.922      100.36     613560.    0.2518  
       16.34      0.7705      0.8257      0.0733      0.0684       9.889     389.559     187.360    7374.307      44.012     833.375      11.524      100.64     616569.    0.2315  
       17.16      0.8090      0.8375      0.0654      0.0632       9.131     359.709     167.122    6809.244      40.640     743.358      11.132      100.93     619693.    0.2112  
       17.98      0.8476      0.8465      0.0573      0.0574       8.299     326.937     146.548    6188.884      36.937     651.844      10.740      101.23     622932.    0.1908  
       18.80      0.8861      0.8520      0.0492      0.0511       7.396     291.341     125.715    5515.046      32.916     559.179      10.339      101.55     626284.    0.1701  
       19.61      0.9246      0.8525      0.0410      0.0444       6.423     253.030     104.701    4789.821      28.587     465.708       9.915      101.88     629747.    0.1489  
       20.43      0.9632      0.8456      0.0327      0.0372       5.385     212.140      83.588    4015.785      23.967     371.801       9.441      102.23     633321.    0.1267  
       21.25      1.0017      0.8258      0.0244      0.0296       4.286     168.847      62.471    3196.251      19.076     277.871       8.865      102.59     637004.    0.1028  
       22.06      1.0402      0.7787      0.0162      0.0217       3.132     123.368      41.450    2335.333      13.938     184.371       8.050      102.96     640793.    0.0761  
       22.88      1.0787      0.6528      0.0081      0.0133       1.928      75.934      20.622    1437.419       8.579      91.727       6.507      103.34     644679.    0.0434  
       23.70      1.1173     -0.0415     -0.0002      0.0045       0.649      25.554      -0.426     483.738       2.887      -1.893      -0.399      103.74     648328.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0704      12.212     452.756     441.791    9106.290      51.152    1965.086      22.005      103.85     615981.    0.6787  
        0.87      0.0385      0.0812      0.1521      0.0722      12.524     464.351     439.001    9339.498      52.462    1952.677      21.320      103.85     616752.    0.6555  
        1.74      0.0771      0.1571      0.1510      0.0741      12.853     476.545     435.880    9584.758      53.840    1938.796      20.627      103.88     617625.    0.6320  
        2.61      0.1156      0.2277      0.1498      0.0761      13.194     489.163     432.348    9838.538      55.265    1923.083      19.932      103.92     618606.    0.6082  
        3.47      0.1541      0.2930      0.1484      0.0781      13.540     501.991     428.309   10096.538      56.715    1905.120      19.241      103.97     619702.    0.5844  
        4.34      0.1927      0.3533      0.1468      0.0801      13.884     514.772     423.663   10353.614      58.159    1884.451      18.560      104.04     620920.    0.5606  
        5.21      0.2312      0.4087      0.1449      0.0820      14.220     527.208     418.297   10603.737      59.564    1860.584      17.892      104.13     622263.    0.5370  
        6.08      0.2697      0.4595      0.1428      0.0838      14.537     538.959     412.096   10840.086      60.891    1833.003      17.243      104.23     623735.    0.5137  
        6.95      0.3083      0.5060      0.1403      0.0855      14.825     549.650     404.939   11055.115      62.099    1801.170      16.614      104.35     625341.    0.4906  
        7.82      0.3468      0.5485      0.1375      0.0869      15.074     558.869     396.698   11240.545      63.141    1764.514      16.007      104.48     627082.    0.4679  
        8.68      0.3853      0.5872      0.1342      0.0880      15.270     566.158     387.228   11387.130      63.964    1722.391      15.424      104.63     628959.    0.4454  
        9.55      0.4239      0.6225      0.1304      0.0888      15.400     570.980     376.356   11484.116      64.509    1674.032      14.864      104.79     630972.    0.4232  
       10.42      0.4624      0.6546      0.1261      0.0891      15.447     572.704     363.883   11518.806      64.704    1618.551      14.328      104.97     633123.    0.4011  
       11.29      0.5009      0.6839      0.1212      0.0887      15.392     570.658     349.644   11477.649      64.473    1555.215      13.817      105.16     635410.    0.3791  
       12.16      0.5395      0.7106      0.1156      0.0878      15.221     564.331     333.611   11350.384      63.758    1483.903      13.331      105.37     637832.    0.3573  
       13.03      0.5780      0.7351      0.1095      0.0861      14.930     553.554     315.941   11133.629      62.540    1405.307      12.871      105.59     640390.    0.3357  
       13.90      0.6165      0.7575      0.1029      0.0837      14.523     538.442     296.891   10829.696      60.833    1320.569      12.434      105.83     643079.    0.3144  
       14.76      0.6551      0.7779      0.0959      0.0807      14.005     519.225     276.720   10443.177      58.662    1230.850      12.019      106.08     645898.    0.2934  
       15.63      0.6936      0.7964      0.0886      0.0772      13.382     496.132     255.651    9978.704      56.053    1137.135      11.620      106.35     648846.    0.2727  
       16.50      0.7321      0.8128      0.0810      0.0730      12.659     469.354     233.859    9440.127      53.027    1040.204      11.236      106.63     651919.    0.2522  
       17.37      0.7707      0.8271      0.0733      0.0683      11.842     439.044     211.482    8830.504      49.603     940.670      10.863      106.93     655117.    0.2318  
       18.24      0.8092      0.8391      0.0654      0.0630      10.932     405.325     188.631    8152.303      45.793     839.029      10.495      107.24     658438.    0.2115  
       19.11      0.8477      0.8483      0.0573      0.0573       9.934     368.304     165.400    7407.692      41.611     735.701      10.127      107.56     661880.    0.1911  
       19.97      0.8863      0.8540      0.0492      0.0510       8.849     328.089     141.879    6598.864      37.067     631.077       9.752      107.90     665443.    0.1705  
       20.84      0.9248      0.8549      0.0409      0.0443       7.682     284.807     118.154    5728.325      32.177     525.548       9.355      108.25     669124.    0.1492  
       21.71      0.9633      0.8485      0.0327      0.0371       6.436     238.611      94.319    4799.181      26.958     419.530       8.914      108.62     672923.    0.1270  
       22.58      1.0019      0.8294      0.0244      0.0295       5.117     189.698      70.479    3815.404      21.432     313.490       8.378      109.00     676837.    0.1032  
       23.45      1.0404      0.7835      0.0162      0.0215       3.731     138.316      46.749    2781.945      15.627     207.941       7.622      109.39     680864.    0.0765  
       24.32      1.0789      0.6594      0.0081      0.0132       2.285      84.725      23.238    1704.077       9.572     103.363       6.185      109.80     684994.    0.0438  
       25.19      1.1175     -0.0498     -0.0002      0.0043       0.748      27.721      -0.554     557.551       3.132      -2.465      -0.451      110.22     688842.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0703      14.473     506.767     495.325   10792.170      57.254    2203.207      20.817      109.96     652215.    0.6799  
        0.92      0.0385      0.0813      0.1521      0.0721      14.844     519.775     492.199   11069.187      58.724    2189.301      20.168      109.96     653031.    0.6566  
        1.84      0.0771      0.1573      0.1510      0.0740      15.235     533.456     488.701   11360.549      60.270    2173.744      19.511      109.99     653956.    0.6330  
        2.76      0.1156      0.2281      0.1498      0.0760      15.639     547.612     484.742   11662.013      61.869    2156.132      18.853      110.03     654995.    0.6091  
        3.68      0.1542      0.2935      0.1484      0.0780      16.050     562.005     480.216   11968.530      63.495    2135.999      18.199      110.09     656157.    0.5852  
        4.60      0.1927      0.3539      0.1468      0.0799      16.460     576.347     475.006   12273.953      65.115    2112.827      17.553      110.16     657446.    0.5614  
        5.52      0.2313      0.4094      0.1450      0.0819      16.858     590.301     468.990   12571.129      66.692    2086.070      16.921      110.25     658868.    0.5378  
        6.44      0.2698      0.4602      0.1428      0.0837      17.235     603.488     462.038   12851.958      68.182    2055.145      16.306      110.36     660428.    0.5144  
        7.36      0.3083      0.5068      0.1403      0.0854      17.577     615.486     454.013   13107.472      69.537    2019.449      15.711      110.48     662129.    0.4913  
        8.28      0.3469      0.5493      0.1375      0.0868      17.873     625.833     444.771   13327.823      70.706    1978.342      15.136      110.62     663973.    0.4685  
        9.20      0.3854      0.5881      0.1342      0.0879      18.107     634.014     434.151   13502.040      71.631    1931.102      14.584      110.78     665961.    0.4460  
       10.12      0.4240      0.6234      0.1304      0.0887      18.261     639.429     421.957   13617.352      72.242    1876.864      14.055      110.95     668094.    0.4237  
       11.04      0.4625      0.6555      0.1261      0.0890      18.317     641.367     407.966   13658.633      72.461    1814.634      13.548      111.14     670372.    0.4016  
       11.96      0.5011      0.6848      0.1212      0.0887      18.251     639.074     391.994   13609.806      72.202    1743.590      13.064      111.35     672794.    0.3796  
       12.88      0.5396      0.7115      0.1156      0.0877      18.048     631.979     374.011   13458.695      71.401    1663.602      12.604      111.57     675360.    0.3577  
       13.80      0.5781      0.7360      0.1095      0.0860      17.703     619.892     354.192   13201.289      70.035    1575.445      12.169      111.80     678069.    0.3361  
       14.72      0.6167      0.7585      0.1029      0.0836      17.219     602.942     332.824   12840.328      68.120    1480.403      11.757      112.05     680918.    0.3148  
       15.64      0.6552      0.7790      0.0959      0.0806      16.604     581.386     310.202   12381.273      65.685    1379.780      11.364      112.32     683904.    0.2937  
       16.56      0.6938      0.7975      0.0886      0.0771      15.864     555.481     286.574   11829.599      62.758    1274.679      10.988      112.60     687026.    0.2730  
       17.48      0.7323      0.8140      0.0810      0.0729      15.006     525.442     262.135   11189.886      59.364    1165.976      10.625      112.90     690282.    0.2525  
       18.40      0.7708      0.8285      0.0733      0.0682      14.035     491.439     237.041   10465.735      55.522    1054.357      10.273      113.22     693669.    0.2321  
       19.31      0.8094      0.8405      0.0653      0.0629      12.954     453.608     211.416    9660.097      51.248     940.379       9.927      113.55     697186.    0.2118  
       20.23      0.8479      0.8499      0.0573      0.0572      11.768     412.073     185.367    8775.548      46.556     824.515       9.581      113.89     700833.    0.1914  
       21.15      0.8865      0.8558      0.0491      0.0509      10.480     366.953     158.993    7814.671      41.458     707.200       9.228      114.25     704606.    0.1708  
       22.07      0.9250      0.8570      0.0409      0.0442       9.093     318.389     132.390    6780.458      35.971     588.873       8.856      114.62     708506.    0.1495  
       22.99      0.9636      0.8511      0.0327      0.0370       7.612     266.556     105.666    5676.611      30.115     470.004       8.443      115.01     712529.    0.1274  
       23.91      1.0021      0.8327      0.0244      0.0294       6.045     211.675      78.938    4507.852      23.915     351.116       7.943      115.41     716676.    0.1036  
       24.83      1.0406      0.7879      0.0162      0.0214       4.399     154.022      52.334    3280.075      17.401     232.784       7.237      115.83     720941.    0.0768  
       25.75      1.0792      0.6653      0.0080      0.0130       2.681      93.892      25.977    1999.535      10.608     115.545       5.893      116.26     725316.    0.0441  
       26.67      1.1177     -0.0620     -0.0002      0.0041       0.851      29.813      -0.743     634.895       3.368      -3.303      -0.531      116.71     729346.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1900                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0702      16.996     563.801     551.921   12673.826      63.698    2454.946      19.752      116.06     688449.    0.6810  
        0.97      0.0386      0.0815      0.1521      0.0720      17.433     578.304     548.439   12999.827      65.336    2439.458      19.135      116.07     689311.    0.6576  
        1.94      0.0771      0.1576      0.1511      0.0739      17.893     593.557     544.544   13342.722      67.060    2422.131      18.511      116.10     690287.    0.6339  
        2.91      0.1157      0.2284      0.1498      0.0759      18.369     609.341     540.134   13697.515      68.843    2402.514      17.886      116.14     691384.    0.6100  
        3.88      0.1542      0.2940      0.1484      0.0779      18.852     625.390     535.091   14058.283      70.656    2380.084      17.264      116.20     692611.    0.5860  
        4.86      0.1928      0.3544      0.1468      0.0799      19.335     641.382     529.287   14417.771      72.463    2354.268      16.651      116.28     693972.    0.5622  
        5.83      0.2313      0.4100      0.1450      0.0818      19.804     656.942     522.584   14767.566      74.221    2324.455      16.051      116.38     695474.    0.5385  
        6.80      0.2699      0.4609      0.1428      0.0836      20.247     671.648     514.837   15098.143      75.882    2289.994      15.466      116.49     697121.    0.5150  
        7.77      0.3084      0.5075      0.1403      0.0853      20.650     685.029     505.894   15398.934      77.394    2250.216      14.901      116.62     698917.    0.4918  
        8.74      0.3470      0.5500      0.1375      0.0867      20.998     696.569     495.594   15658.354      78.698    2204.402      14.356      116.77     700864.    0.4690  
        9.71      0.3855      0.5888      0.1342      0.0879      21.273     705.695     483.757   15863.489      79.729    2151.752      13.832      116.93     702963.    0.4464  
       10.68      0.4241      0.6242      0.1304      0.0886      21.455     711.736     470.166   15999.295      80.412    2091.299      13.329      117.12     705215.    0.4241  
       11.65      0.4626      0.6563      0.1261      0.0889      21.521     713.902     454.571   16047.965      80.656    2021.932      12.848      117.32     707620.    0.4020  
       12.62      0.5012      0.6856      0.1212      0.0886      21.444     711.349     436.767   15990.578      80.368    1942.740      12.389      117.53     710178.    0.3800  
       13.59      0.5397      0.7124      0.1156      0.0876      21.205     703.441     416.721   15812.820      79.474    1853.575      11.953      117.76     712888.    0.3581  
       14.57      0.5783      0.7369      0.1095      0.0859      20.799     689.969     394.629   15509.971      77.952    1755.309      11.540      118.01     715748.    0.3364  
       15.54      0.6168      0.7594      0.1029      0.0835      20.230     671.076     370.812   15085.274      75.818    1649.374      11.149      118.28     718756.    0.3151  
       16.51      0.6554      0.7799      0.0959      0.0806      19.505     647.047     345.598   14545.133      73.103    1537.221      10.777      118.56     721910.    0.2940  
       17.48      0.6939      0.7985      0.0886      0.0770      18.635     618.170     319.263   13895.984      69.840    1420.082      10.421      118.86     725206.    0.2732  
       18.45      0.7325      0.8151      0.0810      0.0728      17.625     584.681     292.026   13143.186      66.057    1298.931      10.078      119.18     728644.    0.2527  
       19.42      0.7710      0.8297      0.0733      0.0681      16.483     546.772     264.060   12291.019      61.774    1174.537       9.744      119.51     732221.    0.2324  
       20.39      0.8096      0.8419      0.0653      0.0628      15.211     504.595     235.502   11342.901      57.009    1047.515       9.417      119.86     735935.    0.2121  
       21.36      0.8481      0.8514      0.0573      0.0571      13.815     458.284     206.474   10301.880      51.777     918.396       9.091      120.22     739785.    0.1917  
       22.33      0.8867      0.8575      0.0491      0.0508      12.298     407.976     177.082    9170.990      46.093     787.663       8.758      120.60     743770.    0.1710  
       23.31      0.9252      0.8590      0.0409      0.0441      10.666     353.828     147.439    7953.774      39.975     655.807       8.408      120.99     747887.    0.1498  
       24.28      0.9638      0.8535      0.0326      0.0369       8.924     296.032     117.660    6654.576      33.446     523.352       8.020      121.40     752136.    0.1277  
       25.25      1.0023      0.8357      0.0244      0.0292       7.079     234.838      87.878    5278.985      26.532     390.882       7.550      121.83     756514.    0.1039  
       26.22      1.0409      0.7919      0.0162      0.0212       5.141     170.554      58.237    3833.923      19.269     259.036       6.890      122.27     761018.    0.0772  
       27.19      1.0794      0.6708      0.0080      0.0129       3.120     103.508      28.870    2326.771      11.694     128.414       5.628      122.72     765638.    0.0444  
       28.16      1.1180     -0.0742     -0.0003      0.0040       0.962      31.927      -0.951     717.695       3.607      -4.229      -0.601      123.19     769842.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1531      0.0701      19.796     623.859     611.579   14761.970      70.483    2720.303      18.791      122.17     724684.    0.6820  
        1.02      0.0386      0.0816      0.1521      0.0719      20.306     639.937     607.723   15142.416      72.300    2703.150      18.203      122.18     725591.    0.6585  
        2.04      0.0771      0.1578      0.1511      0.0738      20.843     656.848     603.408   15542.582      74.210    2683.958      17.609      122.21     726618.    0.6348  
        3.07      0.1157      0.2287      0.1498      0.0758      21.398     674.348     598.522   15956.669      76.187    2662.228      17.013      122.26     727774.    0.6108  
        4.09      0.1542      0.2944      0.1484      0.0778      21.963     692.142     592.936   16377.714      78.198    2637.378      16.421      122.32     729065.    0.5868  
        5.11      0.1928      0.3549      0.1468      0.0798      22.526     709.874     586.506   16797.293      80.201    2608.778      15.837      122.40     730498.    0.5629  
        6.13      0.2313      0.4105      0.1450      0.0817      23.073     727.129     579.079   17205.582      82.151    2575.744      15.266      122.50     732079.    0.5391  
        7.16      0.2699      0.4615      0.1428      0.0835      23.591     743.436     570.495   17591.455      83.993    2537.560      14.709      122.62     733814.    0.5156  
        8.18      0.3084      0.5081      0.1403      0.0852      24.061     758.275     560.584   17942.582      85.670    2493.479      14.171      122.76     735704.    0.4924  
        9.20      0.3470      0.5507      0.1375      0.0866      24.468     771.075     549.170   18245.449      87.116    2442.708      13.652      122.92     737754.    0.4695  
       10.22      0.3856      0.5895      0.1342      0.0878      24.789     781.197     536.052   18484.961      88.259    2384.357      13.153      123.09     739965.    0.4469  
       11.25      0.4241      0.6249      0.1304      0.0885      25.001     787.900     520.988   18643.576      89.017    2317.353      12.675      123.28     742336.    0.4246  
       12.27      0.4627      0.6571      0.1261      0.0888      25.078     790.306     503.703   18700.502      89.288    2240.469      12.217      123.49     744869.    0.4024  
       13.29      0.5012      0.6864      0.1212      0.0885      24.988     787.482     483.968   18633.676      88.969    2152.690      11.780      123.72     747562.    0.3803  
       14.31      0.5398      0.7132      0.1156      0.0875      24.710     778.720     461.749   18426.355      87.979    2053.857      11.366      123.96     750415.    0.3584  
       15.33      0.5783      0.7377      0.1095      0.0858      24.236     763.790     437.262   18073.072      86.293    1944.940      10.974      124.23     753426.    0.3367  
       16.36      0.6169      0.7603      0.1029      0.0835      23.572     742.851     410.864   17577.609      83.927    1827.523      10.602      124.51     756594.    0.3154  
       17.38      0.6555      0.7808      0.0959      0.0805      22.727     716.218     382.918   16947.420      80.918    1703.220      10.248      124.80     759914.    0.2943  
       18.40      0.6940      0.7995      0.0886      0.0769      21.711     684.209     353.731   16190.004      77.302    1573.396       9.910      125.12     763385.    0.2735  
       19.42      0.7326      0.8161      0.0810      0.0727      20.533     647.087     323.545   15311.617      73.108    1439.129       9.584      125.45     767005.    0.2530  
       20.45      0.7711      0.8308      0.0732      0.0680      19.200     605.063     292.551   14317.210      68.360    1301.268       9.268      125.80     770771.    0.2326  
       21.47      0.8097      0.8431      0.0653      0.0627      17.716     558.305     260.904   13210.807      63.077    1160.502       8.958      126.17     774682.    0.2123  
       22.49      0.8482      0.8527      0.0573      0.0570      16.087     506.963     228.735   11995.942      57.276    1017.414       8.649      126.55     778736.    0.1920  
       23.51      0.8868      0.8591      0.0491      0.0507      14.317     451.188     196.165   10676.171      50.975     872.542       8.334      126.95     782931.    0.1713  
       24.54      0.9253      0.8609      0.0409      0.0440      12.412     391.153     163.316    9255.612      44.192     726.429       8.003      127.36     787267.    0.1501  
       25.56      0.9639      0.8557      0.0326      0.0368      10.379     327.074     130.318    7739.354      36.953     579.657       7.637      127.79     791740.    0.1279  
       26.58      1.0025      0.8386      0.0244      0.0291       8.226     259.227      97.318    6133.923      29.287     432.872       7.196      128.24     796350.    0.1042  
       27.60      1.0410      0.7957      0.0161      0.0211       5.964     187.954      64.475    4447.424      21.235     286.786       6.575      128.71     801092.    0.0775  
       28.63      1.0796      0.6762      0.0080      0.0128       3.605     113.617      31.938    2688.444      12.836     142.059       5.388      129.19     805956.    0.0447  
       29.65      1.1181     -0.0840     -0.0003      0.0038       1.083      34.132      -1.151     807.637       3.856      -5.118      -0.646      129.68     810332.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
