         14x17M                   (14x17M.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       20.46      1.0289      0.8525      0.0847      0.1022      12.173     511.514     190.205    9077.721      57.791     846.032       9.504       96.42     679800.    0.1923  
       21.44      1.0779      0.8637      0.0743      0.0928      11.053     464.444     167.023    8242.386      52.473     742.916       9.191       96.87     685083.    0.1743  
       22.41      1.1269      0.8721      0.0639      0.0825       9.831     413.088     143.483    7330.972      46.670     638.211       8.877       97.35     690539.    0.1560  
       23.38      1.1759      0.8768      0.0533      0.0714       8.511     357.628     119.676    6346.750      40.405     532.317       8.553       97.84     696164.    0.1373  
       24.36      1.2249      0.8756      0.0426      0.0596       7.098     298.260      95.687    5293.145      33.697     425.616       8.199       98.35     701955.    0.1177  
       25.33      1.2739      0.8641      0.0319      0.0470       5.598     235.204      71.607    4174.114      26.573     318.507       7.781       98.88     707908.    0.0966  
       26.31      1.3229      0.8303      0.0212      0.0337       4.016     168.738      47.534    2994.548      19.064     211.431       7.200       99.42     714019.    0.0728  
       27.28      1.3719      0.7267      0.0105      0.0198       2.361      99.200      23.582    1760.479      11.208     104.894       6.076       99.99     720282.    0.0433  
       28.26      1.4209     -0.0282     -0.0001      0.0053       0.634      26.637      -0.237     472.716       3.009      -1.055      -0.228      100.57     726570.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1777      0.1053      15.222     599.637     454.287   11351.053      67.747    2020.670      18.153       97.74     656630.    0.5678  
        1.04      0.0490      0.0807      0.1769      0.1075      15.538     612.075     452.275   11586.503      69.152    2011.721      17.705       97.75     657716.    0.5526  
        2.08      0.0980      0.1570      0.1761      0.1099      15.893     626.066     450.208   11851.357      70.733    2002.525      17.230       97.79     658976.    0.5365  
        3.12      0.1470      0.2288      0.1753      0.1126      16.285     641.514     448.017   12143.784      72.478    1992.780      16.733       97.85     660424.    0.5198  
        4.16      0.1960      0.2957      0.1743      0.1156      16.710     658.255     445.612   12460.689      74.369    1982.082      16.220       97.93     662074.    0.5025  
        5.20      0.2450      0.3576      0.1732      0.1187      17.162     676.043     442.880   12797.427      76.379    1969.931      15.697       98.04     663939.    0.4848  
        6.24      0.2940      0.4147      0.1720      0.1219      17.631     694.534     439.683   13147.457      78.468    1955.712      15.168       98.17     666029.    0.4668  
        7.28      0.3430      0.4670      0.1705      0.1252      18.107     713.281     435.858   13502.335      80.586    1938.698      14.641       98.32     668351.    0.4486  
        8.32      0.3920      0.5148      0.1687      0.1285      18.575     731.725     431.217   13851.477      82.670    1918.053      14.120       98.50     670908.    0.4303  
        9.36      0.4410      0.5582      0.1665      0.1315      19.019     749.192     425.548   14182.116      84.643    1892.838      13.610       98.70     673702.    0.4120  
       10.39      0.4900      0.5976      0.1638      0.1343      19.417     764.896     418.620   14479.387      86.417    1862.023      13.113       98.92     676736.    0.3937  
       11.43      0.5390      0.6333      0.1605      0.1366      19.748     777.936     410.183   14726.244      87.891    1824.496      12.634       99.17     680009.    0.3755  
       12.47      0.5880      0.6656      0.1565      0.1382      19.986     787.295     399.967   14903.396      88.948    1779.054      12.173       99.44     683520.    0.3573  
       13.51      0.6370      0.6950      0.1517      0.1390      20.101     791.815     387.680   14988.975      89.459    1724.402      11.731       99.73     687266.    0.3390  
       14.55      0.6860      0.7216      0.1459      0.1387      20.061     790.249     373.043   14959.322      89.282    1659.297      11.311      100.04     691245.    0.3206  
       15.59      0.7350      0.7459      0.1392      0.1372      19.838     781.482     355.896   14793.367      88.291    1583.026      10.912      100.38     695452.    0.3021  
       16.63      0.7840      0.7681      0.1316      0.1343      19.419     764.979     336.358   14480.960      86.427    1496.120      10.535      100.74     699880.    0.2836  
       17.67      0.8331      0.7887      0.1231      0.1301      18.809     740.945     314.812   14026.013      83.712    1400.285      10.180      101.12     704524.    0.2651  
       18.71      0.8821      0.8075      0.1141      0.1246      18.023     709.982     291.708   13439.880      80.213    1297.519       9.845      101.52     709378.    0.2467  
       19.75      0.9311      0.8247      0.1046      0.1181      17.077     672.714     267.427   12734.402      76.003    1189.514       9.525      101.94     714435.    0.2286  
       20.79      0.9801      0.8402      0.0948      0.1105      15.984     629.655     242.255   11919.296      71.138    1077.551       9.219      102.38     719690.    0.2106  
       21.83      1.0291      0.8538      0.0847      0.1020      14.754     581.188     216.402   11001.827      65.662     962.557       8.922      102.85     725138.    0.1926  
       22.87      1.0781      0.8651      0.0743      0.0926      13.393     527.605     190.022    9987.510      59.609     845.219       8.630      103.33     730774.    0.1746  
       23.91      1.1271      0.8738      0.0639      0.0824      11.909     469.140     163.237    8880.760      53.003     726.077       8.337      103.84     736596.    0.1563  
       24.95      1.1761      0.8788      0.0533      0.0713      10.307     406.002     136.148    7685.570      45.870     605.587       8.035      104.36     742598.    0.1376  
       25.99      1.2251      0.8780      0.0426      0.0594       8.591     338.411     108.854    6406.078      38.233     484.182       7.707      104.91     748776.    0.1180  
       27.03      1.2741      0.8673      0.0319      0.0468       6.768     266.622      81.456    5047.124      30.123     362.318       7.320      105.47     755128.    0.0970  
       28.07      1.3231      0.8348      0.0212      0.0335       4.847     190.949      54.069    3614.637      21.573     240.498       6.785      106.05     761648.    0.0732  
       29.10      1.3721      0.7336      0.0105      0.0196       2.838     111.779      26.820    2115.963      12.629     119.296       5.749      106.65     768330.    0.0437  
       30.14      1.4211     -0.0308     -0.0001      0.0051       0.740      29.142      -0.284     551.663       3.292      -1.263      -0.233      107.27     775031.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1777      0.1051      18.235     676.064     512.881   13597.687      76.381    2281.294      17.108      103.85     697669.    0.5686  
        1.10      0.0490      0.0808      0.1769      0.1073      18.614     690.113     510.612   13880.247      77.969    2271.202      16.685      103.86     698824.    0.5533  
        2.21      0.0980      0.1573      0.1761      0.1098      19.040     705.915     508.280   14198.072      79.754    2260.832      16.237      103.90     700162.    0.5372  
        3.31      0.1470      0.2291      0.1753      0.1125      19.511     723.363     505.810   14548.999      81.725    2249.842      15.769      103.96     701701.    0.5204  
        4.42      0.1960      0.2961      0.1743      0.1154      20.021     742.272     503.097   14929.327      83.862    2237.777      15.285      104.05     703455.    0.5031  
        5.52      0.2450      0.3581      0.1733      0.1186      20.562     762.363     500.016   15333.417      86.131    2224.069      14.791      104.16     705437.    0.4854  
        6.63      0.2941      0.4153      0.1720      0.1218      21.126     783.250     496.409   15753.505      88.491    2208.028      14.292      104.30     707658.    0.4673  
        7.73      0.3431      0.4676      0.1705      0.1251      21.697     804.426     492.093   16179.419      90.884    2188.828      13.795      104.46     710125.    0.4491  
        8.84      0.3921      0.5154      0.1687      0.1283      22.259     825.260     486.854   16598.449      93.237    2165.528      13.304      104.65     712842.    0.4308  
        9.94      0.4411      0.5588      0.1665      0.1314      22.791     844.991     480.455   16995.305      95.467    2137.066      12.822      104.87     715813.    0.4125  
       11.05      0.4901      0.5982      0.1638      0.1342      23.270     862.731     472.635   17352.109      97.471    2102.278      12.354      105.10     719037.    0.3941  
       12.15      0.5391      0.6340      0.1605      0.1365      23.667     877.464     463.109   17648.432      99.135    2059.909      11.902      105.37     722515.    0.3759  
       13.25      0.5881      0.6664      0.1565      0.1381      23.952     888.038     451.573   17861.115     100.330    2008.598      11.467      105.65     726246.    0.3576  
       14.36      0.6371      0.6957      0.1517      0.1389      24.090     893.148     437.698   17963.887     100.907    1946.881      11.051      105.96     730228.    0.3393  
       15.46      0.6861      0.7224      0.1459      0.1386      24.042     891.383     421.168   17928.381     100.708    1873.357      10.655      106.30     734456.    0.3209  
       16.57      0.7351      0.7467      0.1392      0.1371      23.775     881.485     401.804   17729.320      99.590    1787.224      10.279      106.65     738927.    0.3024  
       17.67      0.7842      0.7690      0.1316      0.1342      23.273     862.850     379.739   17354.508      97.484    1689.081       9.925      107.03     743633.    0.2838  
       18.78      0.8332      0.7895      0.1232      0.1300      22.541     835.712     355.409   16808.672      94.418    1580.859       9.590      107.44     748569.    0.2653  
       19.88      0.8822      0.8084      0.1141      0.1245      21.598     800.747     329.320   16105.427      90.468    1464.815       9.274      107.86     753727.    0.2470  
       20.99      0.9312      0.8257      0.1046      0.1180      20.463     758.661     301.903   15258.951      85.713    1342.863       8.974      108.31     759101.    0.2288  
       22.09      0.9802      0.8412      0.0948      0.1104      19.151     710.032     273.481   14280.872      80.219    1216.444       8.686      108.78     764686.    0.2108  
       23.20      1.0292      0.8549      0.0847      0.1019      17.675     655.294     244.291   13179.941      74.035    1086.608       8.407      109.28     770476.    0.1928  
       24.30      1.0782      0.8664      0.0743      0.0925      16.042     594.776     214.508   11962.734      67.197     954.130       8.133      109.79     776466.    0.1748  
       25.41      1.1272      0.8753      0.0639      0.0822      14.261     528.740     184.267   10634.560      59.737     819.618       7.859      110.33     782653.    0.1566  
       26.51      1.1762      0.8805      0.0533      0.0711      12.338     457.426     153.685    9200.202      51.680     683.589       7.577      110.89     789031.    0.1378  
       27.61      1.2252      0.8803      0.0426      0.0593      10.278     381.079     122.872    7664.654      43.054     546.534       7.271      111.47     795598.    0.1183  
       28.72      1.2743      0.8702      0.0319      0.0467       8.091     299.990      91.943    6033.698      33.893     408.963       6.912      112.06     802348.    0.0973  
       29.82      1.3233      0.8388      0.0211      0.0334       5.786     214.512      61.027    4314.485      24.235     271.448       6.416      112.68     809277.    0.0735  
       30.93      1.3723      0.7399      0.0105      0.0195       3.374     125.085      30.269    2515.830      14.132     134.637       5.457      113.32     816378.    0.0441  
       32.03      1.4213     -0.0332     -0.0001      0.0049       0.855      31.717      -0.332     637.934       3.583      -1.477      -0.236      113.98     823492.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1777      0.1050      21.620     757.056     575.028   16122.353      85.532    2557.726      16.177      109.96     738708.    0.5693  
        1.17      0.0490      0.0809      0.1769      0.1072      22.070     772.812     572.487   16457.906      87.312    2546.423      15.777      109.97     739931.    0.5540  
        2.34      0.0980      0.1575      0.1761      0.1097      22.577     790.536     569.876   16835.354      89.314    2534.808      15.353      110.01     741349.    0.5379  
        3.51      0.1471      0.2294      0.1753      0.1124      23.135     810.106     567.109   17252.111      91.525    2522.499      14.910      110.08     742978.    0.5211  
        4.68      0.1961      0.2964      0.1743      0.1153      23.741     831.315     564.070   17703.793      93.922    2508.984      14.451      110.17     744835.    0.5037  
        5.85      0.2451      0.3585      0.1733      0.1184      24.385     853.851     560.618   18183.729      96.468    2493.628      13.984      110.29     746935.    0.4859  
        7.02      0.2941      0.4157      0.1720      0.1217      25.054     877.279     556.576   18682.652      99.115    2475.652      13.512      110.44     749287.    0.4678  
        8.19      0.3431      0.4681      0.1705      0.1250      25.732     901.032     551.739   19188.496     101.798    2454.136      13.042      110.61     751900.    0.4496  
        9.36      0.3921      0.5159      0.1687      0.1282      26.400     924.403     545.867   19686.205     104.439    2428.018      12.577      110.81     754778.    0.4312  
       10.53      0.4412      0.5594      0.1665      0.1313      27.032     946.537     538.694   20157.566     106.939    2396.110      12.121      111.03     757923.    0.4129  
       11.70      0.4902      0.5989      0.1638      0.1341      27.600     966.438     529.925   20581.377     109.188    2357.108      11.678      111.29     761338.    0.3945  
       12.87      0.5392      0.6346      0.1605      0.1364      28.072     982.966     519.244   20933.361     111.055    2309.598      11.251      111.56     765021.    0.3762  
       14.04      0.5882      0.6670      0.1565      0.1380      28.411     994.829     506.308   21186.008     112.395    2252.057      10.840      111.87     768973.    0.3579  
       15.21      0.6372      0.6964      0.1517      0.1388      28.575    1000.565     490.748   21308.150     113.043    2182.846      10.446      112.19     773190.    0.3396  
       16.38      0.6862      0.7230      0.1460      0.1385      28.518     998.586     472.209   21266.014     112.820    2100.387      10.071      112.55     777669.    0.3212  
       17.55      0.7353      0.7474      0.1392      0.1370      28.201     987.487     450.491   21029.643     111.566    2003.784       9.716      112.93     782403.    0.3026  
       18.72      0.7843      0.7697      0.1316      0.1341      27.604     966.588     425.746   20584.584     109.205    1893.716       9.381      113.33     787387.    0.2841  
       19.89      0.8333      0.7903      0.1232      0.1299      26.735     936.152     398.460   19936.416     105.766    1772.349       9.065      113.76     792615.    0.2656  
       21.05      0.8823      0.8092      0.1141      0.1244      25.615     896.939     369.203   19101.328     101.336    1642.216       8.767      114.21     798078.    0.2472  
       22.22      0.9313      0.8265      0.1046      0.1179      24.267     849.739     338.459   18096.148      96.003    1505.464       8.483      114.69     803770.    0.2290  
       23.39      0.9803      0.8422      0.0948      0.1103      22.710     795.199     306.589   16934.646      89.841    1363.708       8.212      115.18     809684.    0.2110  
       24.56      1.0294      0.8560      0.0846      0.1018      20.956     733.805     273.859   15627.203      82.905    1218.125       7.949      115.71     815816.    0.1930  
       25.73      1.0784      0.8676      0.0743      0.0924      19.018     665.925     240.464   14181.629      75.236    1069.585       7.691      116.25     822161.    0.1750  
       26.90      1.1274      0.8767      0.0638      0.0821      16.903     591.855     206.558   12604.210      66.867     918.769       7.433      116.82     828713.    0.1568  
       28.07      1.1764      0.8822      0.0532      0.0710      14.618     511.860     172.270   10900.639      57.830     766.256       7.168      117.41     835468.    0.1381  
       29.24      1.2254      0.8823      0.0426      0.0591      12.172     426.221     137.724    9076.859      48.154     612.597       6.882      118.02     842422.    0.1185  
       30.41      1.2744      0.8728      0.0319      0.0465       9.575     335.260     103.050    7139.744      37.878     458.366       6.546      118.66     849571.    0.0975  
       31.58      1.3235      0.8425      0.0211      0.0332       6.836     239.376      68.391    5097.781      27.045     304.203       6.085      119.31     856910.    0.0738  
       32.75      1.3725      0.7457      0.0105      0.0193       3.971     139.061      33.911    2961.464      15.711     150.835       5.194      119.99     864430.    0.0444  
       33.92      1.4215     -0.0371     -0.0001      0.0048       0.979      34.297      -0.402     730.395       3.875      -1.788      -0.250      120.69     871956.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1900                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1777      0.1049      25.401     842.608     640.730   18941.195      95.197    2849.966      15.343      116.06     779748.    0.5699  
        1.23      0.0490      0.0810      0.1770      0.1071      25.930     860.170     637.901   19335.975      97.182    2837.383      14.963      116.08     781038.    0.5546  
        2.47      0.0980      0.1576      0.1762      0.1095      26.525     879.925     634.994   19780.055      99.413    2824.454      14.561      116.12     782535.    0.5385  
        3.70      0.1471      0.2296      0.1753      0.1123      27.183     901.739     631.914   20270.402     101.878    2810.752      14.140      116.19     784255.    0.5216  
        4.94      0.1961      0.2968      0.1744      0.1152      27.896     925.381     628.531   20801.859     104.549    2795.707      13.705      116.29     786216.    0.5042  
        6.17      0.2451      0.3589      0.1733      0.1183      28.653     950.502     624.687   21366.568     107.387    2778.608      13.261      116.42     788432.    0.4864  
        7.41      0.2941      0.4162      0.1720      0.1216      29.440     976.616     620.186   21953.582     110.338    2758.589      12.813      116.57     790915.    0.4683  
        8.64      0.3432      0.4686      0.1705      0.1249      30.238    1003.095     614.799   22548.816     113.329    2734.625      12.367      116.75     793674.    0.4500  
        9.88      0.3922      0.5165      0.1687      0.1281      31.024    1029.148     608.258   23134.457     116.273    2705.533      11.925      116.97     796712.    0.4316  
       11.11      0.4412      0.5600      0.1665      0.1312      31.768    1053.822     600.266   23689.121     119.060    2669.984      11.493      117.20     800033.    0.4132  
       12.35      0.4902      0.5994      0.1638      0.1340      32.436    1076.008     590.496   24187.840     121.567    2626.526      11.073      117.47     803638.    0.3949  
       13.58      0.5392      0.6352      0.1605      0.1363      32.992    1094.436     578.595   24602.084     123.649    2573.589      10.667      117.76     807527.    0.3765  
       14.82      0.5883      0.6676      0.1565      0.1379      33.391    1107.664     564.178   24899.451     125.143    2509.466      10.277      118.08     811699.    0.3582  
       16.05      0.6373      0.6970      0.1517      0.1387      33.584    1114.062     546.837   25043.266     125.866    2432.332       9.904      118.43     816152.    0.3399  
       17.29      0.6863      0.7237      0.1460      0.1384      33.517    1111.862     526.176   24993.811     125.618    2340.431       9.549      118.80     820880.    0.3214  
       18.52      0.7353      0.7480      0.1392      0.1369      33.144    1099.496     501.971   24715.834     124.220    2232.768       9.212      119.20     825878.    0.3029  
       19.76      0.7844      0.7704      0.1316      0.1340      32.442    1076.207     474.392   24192.320     121.589    2110.096       8.894      119.63     831140.    0.2843  
       20.99      0.8334      0.7910      0.1232      0.1298      31.420    1042.290     443.983   23429.881     117.757    1974.837       8.595      120.08     836659.    0.2658  
       22.23      0.8824      0.8100      0.1141      0.1243      30.103     998.589     411.379   22447.516     112.820    1829.814       8.312      120.56     842427.    0.2474  
       23.46      0.9314      0.8273      0.1046      0.1178      28.517     945.985     377.118   21265.029     106.877    1677.420       8.044      121.06     848436.    0.2292  
       24.70      0.9804      0.8430      0.0948      0.1102      26.684     885.198     341.604   19898.568     100.009    1519.453       7.787      121.59     854681.    0.2112  
       25.93      1.0295      0.8569      0.0846      0.1017      24.622     816.770     305.132   18360.365      92.278    1357.226       7.538      122.14     861154.    0.1932  
       27.17      1.0785      0.8687      0.0743      0.0923      22.341     741.110     267.920   16659.598      83.730    1191.710       7.294      122.71     867852.    0.1752  
       28.40      1.1275      0.8779      0.0638      0.0820      19.852     658.547     230.139   14803.644      74.402    1023.660       7.051      123.31     874770.    0.1570  
       29.64      1.1765      0.8837      0.0532      0.0709      17.164     569.379     191.934   12799.210      64.328     853.724       6.802      123.94     881902.    0.1383  
       30.87      1.2255      0.8841      0.0426      0.0590      14.286     473.917     153.443   10653.297      53.543     682.517       6.533      124.58     889244.    0.1188  
       32.11      1.2746      0.8753      0.0318      0.0464      11.230     372.521     114.810    8373.998      42.087     510.676       6.219      125.25     896791.    0.0978  
       33.34      1.3236      0.8459      0.0211      0.0331       8.008     265.637      76.196    5971.317      30.012     338.918       5.788      125.94     904538.    0.0741  
       34.58      1.3726      0.7512      0.0105      0.0191       4.637     153.813      37.781    3457.605      17.378     168.051       4.956      126.66     912478.    0.0447  
       35.81      1.4216     -0.0389     -0.0001      0.0046       1.115      37.002      -0.454     831.772       4.180      -2.021      -0.248      127.39     920415.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1777      0.1048      29.597     932.721     709.985   22070.369     105.378    3158.015      14.591      122.17     820787.    0.5705  
        1.30      0.0490      0.0811      0.1770      0.1070      30.215     952.187     706.854   22530.986     107.578    3144.085      14.230      122.19     822146.    0.5552  
        2.60      0.0981      0.1578      0.1762      0.1094      30.909     974.085     703.636   23049.148     110.052    3129.771      13.846      122.23     823721.    0.5390  
        3.90      0.1471      0.2299      0.1753      0.1122      31.677     998.264     700.225   23621.285     112.783    3114.600      13.446      122.31     825532.    0.5221  
        5.20      0.1961      0.2971      0.1744      0.1151      32.508    1024.471     696.480   24241.408     115.744    3097.942      13.032      122.41     827597.    0.5047  
        6.50      0.2451      0.3593      0.1733      0.1182      33.392    1052.318     692.223   24900.314     118.890    3079.008      12.609      122.54     829930.    0.4868  
        7.80      0.2942      0.4166      0.1721      0.1215      34.310    1081.265     687.238   25585.287     122.161    3056.836      12.183      122.71     832544.    0.4687  
        9.10      0.3432      0.4691      0.1706      0.1248      35.242    1110.618     681.271   26279.850     125.477    3030.293      11.758      122.90     835449.    0.4504  
       10.40      0.3922      0.5169      0.1687      0.1280      36.158    1139.499     674.025   26963.229     128.740    2998.062      11.338      123.12     838648.    0.4320  
       11.70      0.4412      0.5605      0.1665      0.1311      37.026    1166.853     665.170   27610.496     131.830    2958.676      10.927      123.37     842144.    0.4136  
       13.00      0.4903      0.6000      0.1638      0.1339      37.807    1191.448     654.344   28192.484     134.609    2910.521      10.527      123.65     845940.    0.3952  
       14.30      0.5393      0.6357      0.1605      0.1362      38.455    1211.879     641.155   28675.910     136.917    2851.856      10.141      123.96     850034.    0.3768  
       15.60      0.5883      0.6682      0.1565      0.1378      38.920    1226.546     625.178   29022.982     138.575    2780.793       9.770      124.30     854426.    0.3585  
       16.90      0.6374      0.6976      0.1517      0.1386      39.146    1233.641     605.959   29190.863     139.376    2695.306       9.415      124.66     859114.    0.3401  
       18.20      0.6864      0.7243      0.1460      0.1383      39.068    1231.206     583.059   29133.244     139.101    2593.448       9.078      125.06     864092.    0.3217  
       19.50      0.7354      0.7486      0.1393      0.1368      38.633    1217.502     556.231   28808.963     137.553    2474.114       8.757      125.48     869355.    0.3031  
       20.80      0.7844      0.7710      0.1316      0.1339      37.814    1191.691     525.663   28198.213     134.637    2338.149       8.455      125.92     874895.    0.2845  
       22.10      0.8335      0.7916      0.1232      0.1297      36.622    1154.099     491.960   27308.711     130.389    2188.240       8.171      126.40     880705.    0.2660  
       23.40      0.8825      0.8107      0.1141      0.1242      35.085    1105.664     455.826   26162.611     124.917    2027.514       7.902      126.90     886778.    0.2476  
       24.70      0.9315      0.8281      0.1046      0.1177      33.235    1047.359     417.856   24782.988     118.330    1858.625       7.647      127.43     893105.    0.2294  
       26.00      0.9806      0.8438      0.0948      0.1101      31.097     979.983     378.500   23188.707     110.718    1683.566       7.403      127.99     899679.    0.2114  
       27.30      1.0296      0.8578      0.0846      0.1016      28.690     904.134     338.082   21393.953     102.149    1503.790       7.168      128.57     906495.    0.1934  
       28.60      1.0786      0.8697      0.0743      0.0922      26.029     820.268     296.847   19409.484      92.673    1320.374       6.937      129.17     913547.    0.1754  
       29.90      1.1276      0.8791      0.0638      0.0819      23.124     728.748     254.981   17243.898      82.334    1134.155       6.707      129.80     920830.    0.1572  
       31.20      1.1767      0.8851      0.0532      0.0708      19.988     629.904     212.646   14905.004      71.166     945.851       6.471      130.46     928338.    0.1385  
       32.50      1.2257      0.8859      0.0426      0.0589      16.630     524.080     169.996   12400.977      59.210     756.143       6.218      131.14     936068.    0.1190  
       33.80      1.2747      0.8775      0.0318      0.0463      13.063     411.678     127.190    9741.273      46.511     565.739       5.922      131.85     944014.    0.0980  
       35.10      1.3237      0.8491      0.0211      0.0329       9.303     293.191      84.405    6937.581      33.125     375.431       5.518      132.58     952171.    0.0744  
       36.40      1.3728      0.7563      0.0105      0.0190       5.370     169.228      41.843    4004.334      19.119     186.118       4.740      133.33     960530.    0.0450  
       37.70      1.4218     -0.0423     -0.0001      0.0045       1.260      39.701      -0.530     939.411       4.485      -2.358      -0.256      134.10     968877.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1778      0.1047      34.231    1027.391     782.795   25526.008     116.074    3481.872      13.909      128.28     861826.    0.5711  
        1.37      0.0490      0.0812      0.1770      0.1069      34.946    1048.861     779.345   26059.451     118.500    3466.526      13.565      128.30     863253.    0.5557  
        2.73      0.0981      0.1580      0.1762      0.1094      35.751    1073.011     775.800   26659.463     121.228    3450.758      13.199      128.34     864908.    0.5395  
        4.10      0.1471      0.2301      0.1753      0.1121      36.639    1099.679     772.042   27322.055     124.241    3434.045      12.817      128.42     866809.    0.5226  
        5.46      0.1961      0.2974      0.1744      0.1150      37.602    1128.582     767.916   28040.160     127.507    3415.691      12.422      128.53     868977.    0.5051  
        6.83      0.2452      0.3596      0.1733      0.1181      38.626    1159.294     763.226   28803.213     130.976    3394.828      12.019      128.67     871428.    0.4873  
        8.19      0.2942      0.4170      0.1721      0.1214      39.690    1191.223     757.733   29596.508     134.584    3370.397      11.612      128.84     874173.    0.4691  
        9.56      0.3432      0.4695      0.1706      0.1247      40.768    1223.598     751.155   30400.881     138.241    3341.139      11.207      129.05     877223.    0.4507  
       10.92      0.3923      0.5174      0.1688      0.1279      41.830    1255.453     743.168   31192.314     141.840    3305.613      10.806      129.28     880583.    0.4323  
       12.29      0.4413      0.5609      0.1665      0.1310      42.835    1285.624     733.406   31941.938     145.249    3262.191      10.414      129.54     884255.    0.4139  
       13.65      0.4903      0.6004      0.1638      0.1338      43.739    1312.755     721.471   32616.012     148.314    3209.102      10.033      129.83     888241.    0.3955  
       15.02      0.5394      0.6362      0.1605      0.1361      44.490    1335.292     706.928   33175.965     150.861    3144.416       9.665      130.16     892541.    0.3771  
       16.38      0.5884      0.6687      0.1565      0.1377      45.029    1351.473     689.311   33577.980     152.689    3066.056       9.311      130.51     897154.    0.3588  
       17.75      0.6374      0.6981      0.1517      0.1385      45.290    1359.302     668.117   33772.504     153.573    2971.784       8.973      130.90     902076.    0.3404  
       19.11      0.6865      0.7248      0.1460      0.1383      45.200    1356.620     642.863   33705.859     153.270    2859.455       8.651      131.31     907304.    0.3219  
       20.48      0.7355      0.7492      0.1393      0.1367      44.697    1341.508     613.276   33330.402     151.563    2727.853       8.346      131.75     912831.    0.3033  
