         10x4M-LH                 (10x4M-LH.dat)
         v2022-0915
         Simulation Date: 12/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        0.00      0.0000      0.0000      0.0925      0.0277       6.405     122.337     257.547    4776.380      13.822    1145.570      24.457      143.41     575378.    0.8096
        0.61      0.0196      0.0637      0.0906      0.0279       6.442     123.038     252.316    4803.764      13.901    1122.300      23.824      143.42     575717.    0.7806
        1.22      0.0392      0.1240      0.0886      0.0280       6.471     123.583     246.791    4825.052      13.962    1097.724      23.199      143.42     576077.    0.7518
        1.83      0.0588      0.1811      0.0865      0.0281       6.490     123.948     240.967    4839.271      14.004    1071.823      22.585      143.44     576458.    0.7232
        2.44      0.0784      0.2350      0.0843      0.0281       6.498     124.106     234.835    4845.469      14.021    1044.544      21.982      143.46     576861.    0.6949
        3.05      0.0979      0.2859      0.0820      0.0281       6.494     124.034     228.382    4842.661      14.013    1015.843      21.391      143.48     577287.    0.6668
        3.66      0.1175      0.3337      0.0796      0.0280       6.477     123.707     221.603    4829.898      13.976     985.691      20.810      143.51     577735.    0.6390
        4.27      0.1371      0.3787      0.0770      0.0279       6.445     123.102     214.495    4806.271      13.908     954.073      20.242      143.55     578207.    0.6115
        4.88      0.1567      0.4209      0.0743      0.0277       6.398     122.200     207.063    4771.032      13.806     921.017      19.685      143.59     578702.    0.5843
        5.49      0.1763      0.4604      0.0716      0.0274       6.335     120.986     199.323    4723.640      13.669     886.588      19.139      143.64     579223.    0.5574
        6.10      0.1959      0.4972      0.0687      0.0271       6.254     119.449     191.290    4663.640      13.495     850.857      18.604      143.69     579768.    0.5308
        6.71      0.2155      0.5315      0.0657      0.0266       6.156     117.578     182.977    4590.567      13.284     813.883      18.079      143.75     580339.    0.5045
        7.32      0.2351      0.5633      0.0626      0.0261       6.040     115.359     174.398    4503.952      13.033     775.722      17.563      143.81     580936.    0.4784
        7.93      0.2546      0.5925      0.0594      0.0255       5.905     112.780     165.562    4403.264      12.742     736.419      17.054      143.88     581559.    0.4527
        8.54      0.2742      0.6193      0.0562      0.0249       5.750     109.828     156.479    4287.998      12.408     696.021      16.552      143.96     582210.    0.4271
        9.14      0.2938      0.6436      0.0528      0.0241       5.575     106.489     147.161    4157.646      12.031     654.571      16.054      144.04     582888.    0.4017
        9.75      0.3134      0.6654      0.0494      0.0233       5.380     102.751     137.615    4011.694      11.609     612.113      15.559      144.13     583594.    0.3765
       10.36      0.3330      0.6844      0.0459      0.0223       5.162      98.601     127.854    3849.656      11.140     568.694      15.064      144.22     584328.    0.3514
       10.97      0.3526      0.7007      0.0423      0.0213       4.923      94.027     117.887    3671.088      10.623     524.363      14.565      144.31     585092.    0.3262
       11.58      0.3722      0.7139      0.0387      0.0202       4.661      89.019     107.728    3475.577      10.057     479.173      14.059      144.42     585884.    0.3010
       12.19      0.3918      0.7237      0.0350      0.0189       4.375      83.569      97.389    3262.783       9.442     433.185      13.538      144.52     586706.    0.2756
       12.80      0.4113      0.7294      0.0312      0.0176       4.067      77.669      86.886    3032.436       8.775     386.468      12.996      144.64     587557.    0.2499
       13.41      0.4309      0.7302      0.0274      0.0162       3.734      71.316      76.237    2784.373       8.057     339.102      12.419      144.76     588439.    0.2237
       14.02      0.4505      0.7247      0.0235      0.0146       3.377      64.507      65.463    2518.552       7.288     291.181      11.789      144.88     589351.    0.1968
       14.63      0.4701      0.7106      0.0196      0.0130       2.997      57.247      54.590    2235.091       6.468     242.817      11.078      145.01     590294.    0.1688
       15.24      0.4897      0.6839      0.0157      0.0112       2.594      49.543      43.646    1934.294       5.597     194.139      10.235      145.15     591266.    0.1395
       15.85      0.5093      0.6369      0.0117      0.0094       2.168      41.407      32.666    1616.658       4.678     145.296       9.165      145.29     592269.    0.1080
       16.46      0.5289      0.5532      0.0078      0.0074       1.720      32.855      21.678    1282.745       3.712      96.426       7.665      145.43     593299.    0.0736
       17.07      0.5485      0.3891      0.0038      0.0054       1.250      23.879      10.688     932.319       2.698      47.542       5.200      145.58     594344.    0.0351
       17.68      0.5680



         PROP RPM =       3400

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0277       6.994     129.651     273.404    5215.358      14.648    1216.099      23.777      147.76     592813.    0.8110
        0.63      0.0195      0.0636      0.0906      0.0278       7.034     130.395     267.869    5245.271      14.732    1191.480      23.163      147.76     593162.    0.7820
        1.25      0.0390      0.1238      0.0886      0.0279       7.065     130.974     262.025    5268.567      14.797    1165.485      22.558      147.77     593532.    0.7532
        1.88      0.0586      0.1808      0.0865      0.0280       7.086     131.362     255.866    5284.188      14.841    1138.091      21.962      147.79     593923.    0.7247
        2.50      0.0781      0.2347      0.0843      0.0281       7.095     131.534     249.381    5291.100      14.861    1109.245      21.378      147.81     594336.    0.6964
        3.13      0.0976      0.2855      0.0820      0.0280       7.092     131.463     242.559    5288.236      14.853    1078.900      20.804      147.83     594773.    0.6684
        3.76      0.1171      0.3334      0.0796      0.0280       7.073     131.123     235.392    5274.573      14.814    1047.026      20.242      147.86     595233.    0.6406
        4.38      0.1367      0.3783      0.0771      0.0278       7.039     130.491     227.879    5249.114      14.743    1013.604      19.691      147.90     595717.    0.6132
        5.01      0.1562      0.4205      0.0744      0.0276       6.988     129.544     220.023    5211.055      14.636     978.664      19.151      147.94     596225.    0.5860
        5.63      0.1757      0.4600      0.0716      0.0274       6.919     128.270     211.842    5159.794      14.492     942.275      18.622      147.99     596759.    0.5591
        6.26      0.1952      0.4969      0.0688      0.0270       6.832     126.656     203.352    5094.849      14.309     904.510      18.103      148.04     597318.    0.5325
        6.89      0.2148      0.5312      0.0658      0.0266       6.726     124.688     194.567    5015.705      14.087     865.433      17.595      148.10     597903.    0.5063
        7.51      0.2343      0.5631      0.0627      0.0261       6.600     122.355     185.499    4921.844      13.824     825.101      17.095      148.17     598516.    0.4803
        8.14      0.2538      0.5924      0.0596      0.0255       6.454     119.642     176.161    4812.722      13.517     783.565      16.602      148.24     599155.    0.4545
        8.77      0.2733      0.6193      0.0563      0.0249       6.286     116.536     166.562    4687.770      13.166     740.870      16.116      148.32     599822.    0.4290
        9.39      0.2929      0.6437      0.0530      0.0241       6.097     113.022     156.714    4546.441      12.769     697.065      15.634      148.40     600517.    0.4037
       10.02      0.3124      0.6656      0.0496      0.0233       5.885     109.088     146.626    4388.173      12.325     652.195      15.156      148.49     601240.    0.3786
       10.64      0.3319      0.6848      0.0461      0.0223       5.649     104.719     136.310    4212.444      11.831     606.308      14.677      148.58     601993.    0.3535
       11.27      0.3514      0.7013      0.0425      0.0213       5.389      99.905     125.777    4018.764      11.287     559.456      14.196      148.68     602775.    0.3284
       11.90      0.3710      0.7148      0.0389      0.0202       5.105      94.633     115.040    3806.698      10.692     511.696      13.707      148.79     603587.    0.3033
       12.52      0.3905      0.7249      0.0352      0.0190       4.795      88.894     104.112    3575.851      10.043     463.090      13.206      148.90     604429.    0.2780
       13.15      0.4100      0.7311      0.0315      0.0176       4.460      82.681      93.010    3325.940       9.341     413.710      12.684      149.01     605302.    0.2523
       13.77      0.4295      0.7325      0.0276      0.0162       4.099      75.990      81.754    3056.769       8.585     363.640      12.131      149.13     606205.    0.2263
       14.40      0.4491      0.7278      0.0238      0.0147       3.712      68.818      70.363    2768.289       7.775     312.977      11.529      149.26     607139.    0.1995
       15.03      0.4686      0.7148      0.0199      0.0131       3.300      61.170      58.866    2460.616       6.911     261.837      10.851      149.39     608105.    0.1717
       15.65      0.4881      0.6897      0.0160      0.0113       2.862      53.052      47.292    2134.061       5.994     210.357      10.051      149.53     609101.    0.1426
       16.28      0.5076      0.6454      0.0121      0.0095       2.399      44.477      35.676    1789.142       5.025     158.688       9.044      149.68     610129.    0.1114
       16.90      0.5272      0.5667      0.0081      0.0076       1.913      35.462      24.051    1426.485       4.006     106.980       7.647      149.83     611184.    0.0774
       17.53      0.5467      0.4141      0.0042      0.0055       1.403      26.004      12.427    1046.024       2.938      55.275       5.388      149.98     612258.    0.0392
       18.16      0.5662     -0.0134     -0.0001      0.0032       0.818      15.158      -0.226     609.737       1.713      -1.003      -0.168      150.14     612783.    0.0000



         PROP RPM =       3500

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0276       7.617     137.176     289.734    5680.344      15.498    1288.736      23.135      152.11     610249.    0.8123
        0.65      0.0196      0.0638      0.0906      0.0278       7.661     137.967     283.856    5713.085      15.587    1262.590      22.536      152.11     610609.    0.7832
        1.29      0.0391      0.1243      0.0886      0.0279       7.696     138.582     277.648    5738.572      15.657    1234.979      21.945      152.12     610990.    0.7543
        1.94      0.0587      0.1815      0.0865      0.0280       7.718     138.995     271.106    5755.662      15.704    1205.880      21.364      152.13     611394.    0.7256
        2.58      0.0783      0.2355      0.0843      0.0280       7.729     139.177     264.216    5763.190      15.724    1175.234      20.794      152.15     611821.    0.6972
        3.23      0.0978      0.2865      0.0820      0.0280       7.724     139.100     256.968    5760.008      15.715    1142.993      20.235      152.18     612271.    0.6691
        3.88      0.1174      0.3345      0.0796      0.0279       7.704     138.737     249.353    5744.967      15.674    1109.123      19.687      152.21     612746.    0.6413
        4.52      0.1370      0.3796      0.0770      0.0278       7.667     138.061     241.368    5716.989      15.598    1073.607      19.149      152.25     613246.    0.6137
        5.17      0.1565      0.4219      0.0744      0.0276       7.611     137.052     233.021    5675.187      15.484    1036.475      18.623      152.29     613771.    0.5864
        5.81      0.1761      0.4615      0.0716      0.0273       7.535     135.693     224.326    5618.912      15.330     997.804      18.108      152.34     614322.    0.5595
        6.46      0.1957      0.4985      0.0687      0.0270       7.439     133.971     215.303    5547.624      15.136     957.668      17.603      152.40     614899.    0.5328
        7.11      0.2152      0.5329      0.0657      0.0266       7.323     131.873     205.966    5460.762      14.899     916.139      17.108      152.46     615504.    0.5065
        7.75      0.2348      0.5648      0.0627      0.0260       7.185     129.386     196.330    5357.756      14.618     873.274      16.621      152.53     616136.    0.4804
        8.40      0.2544      0.5942      0.0595      0.0255       7.024     126.494     186.405    5238.000      14.291     829.129      16.141      152.60     616796.    0.4546
        9.04      0.2739      0.6211      0.0562      0.0248       6.840     123.183     176.204    5100.881      13.917     783.754      15.668      152.68     617485.    0.4290
        9.69      0.2935      0.6456      0.0529      0.0240       6.632     119.437     165.737    4945.782      13.494     737.197      15.199      152.77     618203.    0.4036
       10.33      0.3131      0.6675      0.0495      0.0232       6.399     115.243     155.015    4772.099      13.020     689.509      14.734      152.86     618950.    0.3784
       10.98      0.3326      0.6868      0.0460      0.0223       6.141     110.586     144.052    4579.260      12.494     640.741      14.268      152.96     619728.    0.3533
       11.63      0.3522      0.7034      0.0424      0.0212       5.856     105.453     132.857    4366.716      11.914     590.948      13.800      153.06     620536.    0.3281
       12.27      0.3718      0.7169      0.0388      0.0201       5.544      99.833     121.446    4133.999      11.279     540.192      13.325      153.17     621375.    0.3029
       12.92      0.3913      0.7270      0.0351      0.0189       5.204      93.716     109.833    3880.682      10.588     488.537      12.837      153.28     622245.    0.2775
       13.56      0.4109      0.7332      0.0313      0.0175       4.836      87.093      98.036    3606.447       9.840     436.063      12.330      153.40     623146.    0.2518
       14.21      0.4305      0.7345      0.0275      0.0161       4.440      79.961      86.075    3311.104       9.034     382.860      11.791      153.53     624080.    0.2257
       14.86      0.4500      0.7297      0.0236      0.0146       4.016      72.317      73.973    2994.588       8.170     329.030      11.204      153.66     625045.    0.1988
       15.50      0.4696      0.7165      0.0197      0.0129       3.563      64.166      61.758    2657.042       7.249     274.701      10.542      153.80     626043.    0.1709
       16.15      0.4892      0.6909      0.0158      0.0112       3.083      55.515      49.464    2298.823       6.272     220.017       9.760      153.94     627073.    0.1416
       16.79      0.5087      0.6456      0.0118      0.0093       2.575      46.379      37.127    1920.511       5.240     165.143       8.768      154.09     628134.    0.1102
       17.44      0.5283      0.5644      0.0079      0.0074       2.042      36.774      24.783    1522.783       4.155     110.234       7.382      154.24     629225.    0.0758
       18.09      0.5479      0.4046      0.0040      0.0054       1.482      26.695      12.437    1105.435       3.016      55.318       5.103      154.40     630332.    0.0371
       18.73      0.5674



         PROP RPM =       3600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0276       8.277     144.910     306.538    6172.042      16.372    1363.481      22.527      156.45     627685.    0.8136
        0.66      0.0196      0.0639      0.0906      0.0277       8.325     145.748     300.321    6207.729      16.467    1335.829      21.943      156.45     628054.    0.7844
        1.33      0.0391      0.1244      0.0886      0.0279       8.362     146.400     293.756    6235.522      16.540    1306.629      21.368      156.46     628447.    0.7555
        1.99      0.0587      0.1817      0.0865      0.0279       8.387     146.838     286.838    6254.172      16.590    1275.854      20.802      156.48     628862.    0.7268
        2.66      0.0782      0.2358      0.0843      0.0280       8.398     147.032     279.551    6262.436      16.612    1243.444      20.247      156.50     629301.    0.6983
        3.32      0.0978      0.2868      0.0820      0.0280       8.393     146.952     271.886    6259.033      16.603    1209.348      19.703      156.53     629764.    0.6702
        3.99      0.1174      0.3349      0.0796      0.0279       8.372     146.570     263.833    6242.748      16.559    1173.530      19.169      156.56     630252.    0.6423
        4.65      0.1369      0.3800      0.0770      0.0278       8.331     145.857     255.389    6212.385      16.479    1135.970      18.646      156.60     630766.    0.6147
        5.31      0.1565      0.4224      0.0744      0.0276       8.270     144.791     246.561    6166.991      16.358    1096.703      18.134      156.65     631306.    0.5874
        5.98      0.1760      0.4621      0.0716      0.0273       8.188     143.356     237.367    6105.852      16.196    1055.807      17.633      156.70     631872.    0.5604
        6.64      0.1956      0.4991      0.0687      0.0269       8.084     141.537     227.825    6028.375      15.991    1013.364      17.141      156.75     632466.    0.5337
        7.31      0.2152      0.5336      0.0657      0.0265       7.958     139.320     217.951    5933.959      15.740     969.446      16.659      156.82     633087.    0.5073
        7.97      0.2347      0.5655      0.0627      0.0260       7.807     136.691     207.760    5821.985      15.443     924.117      16.186      156.89     633737.    0.4813
        8.63      0.2543      0.5950      0.0595      0.0254       7.633     133.634     197.264    5691.779      15.098     877.432      15.720      156.96     634416.    0.4554
        9.30      0.2739      0.6220      0.0563      0.0248       7.433     130.134     186.477    5542.685      14.702     829.448      15.260      157.04     635124.    0.4299
        9.96      0.2934      0.6466      0.0529      0.0240       7.207     126.174     175.408    5374.034      14.255     780.214      14.804      157.13     635862.    0.4045
       10.63      0.3130      0.6686      0.0495      0.0232       6.953     121.740     164.070    5185.169      13.754     729.784      14.352      157.23     636631.    0.3792
       11.29      0.3325      0.6880      0.0460      0.0222       6.672     116.816     152.476    4975.456      13.198     678.213      13.900      157.33     637430.    0.3541
       11.96      0.3521      0.7047      0.0424      0.0212       6.362     111.389     140.638    4744.310      12.585     625.557      13.445      157.43     638261.    0.3289
       12.62      0.3717      0.7183      0.0388      0.0201       6.023     105.447     128.571    4491.210      11.913     571.882      12.984      157.54     639123.    0.3037
       13.28      0.3912      0.7286      0.0351      0.0188       5.653      98.978     116.290    4215.699      11.182     517.258      12.512      157.66     640018.    0.2783
       13.95      0.4108      0.7350      0.0313      0.0175       5.253      91.975     103.815    3917.432      10.391     461.767      12.020      157.78     640945.    0.2526
       14.61      0.4303      0.7365      0.0275      0.0161       4.823      84.433      91.165    3596.189       9.539     405.504      11.498      157.91     641904.    0.2265
       15.28      0.4499      0.7320      0.0236      0.0145       4.361      76.350      78.368    3251.915       8.626     348.579      10.931      158.05     642897.    0.1996
       15.94      0.4695      0.7191      0.0197      0.0129       3.869      67.730      65.451    2884.752       7.652     291.124      10.291      158.19     643922.    0.1717
       16.60      0.4890      0.6940      0.0158      0.0111       3.346      58.581      52.449    2495.086       6.618     233.294       9.534      158.34     644981.    0.1424
       17.27      0.5086      0.6493      0.0119      0.0093       2.794      48.919      39.402    2083.555       5.527     175.260       8.577      158.49     646072.    0.1111
       17.93      0.5281      0.5691      0.0079      0.0074       2.214      38.760      26.347    1650.893       4.379     117.191       7.239      158.65     647194.    0.0766
       18.60      0.5477      0.4106      0.0040      0.0053       1.605      28.101      13.290    1196.899       3.175      59.115       5.036      158.81     648332.    0.0379
       19.26      0.5673



         PROP RPM =       3700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0275       8.973     152.854     323.816    6691.230      17.269    1440.333      21.950      160.80     645120.    0.8148
        0.68      0.0196      0.0640      0.0906      0.0277       9.025     153.740     317.247    6730.046      17.370    1411.114      21.381      160.80     645500.    0.7856
        1.37      0.0391      0.1247      0.0886      0.0278       9.066     154.431     310.309    6760.288      17.448    1380.256      20.820      160.81     645904.    0.7565
        2.05      0.0587      0.1820      0.0865      0.0279       9.093     154.895     302.998    6780.602      17.500    1347.735      20.268      160.83     646331.    0.7278
        2.73      0.0783      0.2362      0.0843      0.0279       9.105     155.101     295.297    6789.601      17.523    1313.483      19.727      160.85     646782.    0.6993
        3.41      0.0978      0.2873      0.0820      0.0279       9.100     155.017     287.196    6785.944      17.514    1277.450      19.196      160.88     647258.    0.6711
        4.10      0.1174      0.3355      0.0796      0.0279       9.076     154.614     278.686    6768.275      17.468    1239.596      18.676      160.91     647760.    0.6431
        4.78      0.1370      0.3807      0.0770      0.0277       9.032     153.861     269.762    6735.308      17.383    1199.900      18.166      160.95     648289.    0.6155
        5.46      0.1565      0.4231      0.0744      0.0275       8.966     152.734     260.432    6685.993      17.256    1158.401      17.667      161.00     648844.    0.5881
        6.15      0.1761      0.4629      0.0716      0.0272       8.877     151.217     250.715    6619.567      17.084    1115.178      17.179      161.05     649426.    0.5611
        6.83      0.1957      0.5000      0.0687      0.0269       8.764     149.294     240.630    6535.377      16.867    1070.320      16.700      161.11     650037.    0.5344
        7.51      0.2153      0.5345      0.0657      0.0265       8.627     146.950     230.194    6432.784      16.602    1023.904      16.231      161.17     650676.    0.5080
        8.19      0.2348      0.5665      0.0627      0.0260       8.463     144.170     219.424    6311.089      16.288     975.997      15.770      161.25     651344.    0.4819
        8.88      0.2544      0.5961      0.0595      0.0254       8.274     140.937     208.331    6169.583      15.923     926.657      15.316      161.32     652042.    0.4560
        9.56      0.2740      0.6232      0.0562      0.0247       8.056     137.236     196.930    6007.537      15.505     875.943      14.868      161.41     652771.    0.4304
       10.24      0.2935      0.6478      0.0529      0.0240       7.810     133.048     185.231    5824.222      15.032     823.909      14.425      161.50     653530.    0.4050
       10.93      0.3131      0.6699      0.0495      0.0231       7.535     128.358     173.249    5618.925      14.502     770.610      13.985      161.59     654320.    0.3797
       11.61      0.3327      0.6894      0.0460      0.0222       7.229     123.151     160.995    5390.963      13.913     716.105      13.545      161.70     655142.    0.3545
       12.29      0.3522      0.7061      0.0424      0.0212       6.892     117.411     148.484    5139.708      13.265     660.456      13.103      161.80     655996.    0.3294
       12.97      0.3718      0.7199      0.0388      0.0200       6.523     111.126     135.730    4864.568      12.555     603.728      12.655      161.92     656883.    0.3041
       13.66      0.3914      0.7303      0.0351      0.0188       6.122     104.284     122.752    4565.065      11.782     545.999      12.196      162.04     657803.    0.2787
       14.34      0.4109      0.7367      0.0313      0.0175       5.687      96.877     109.567    4240.824      10.945     487.354      11.719      162.17     658757.    0.2530
       15.02      0.4305      0.7385      0.0275      0.0160       5.219      88.899      96.199    3891.604      10.044     427.894      11.212      162.30     659744.    0.2268
       15.71      0.4501      0.7341      0.0236      0.0145       4.717      80.350      82.674    3517.342       9.078     367.735      10.661      162.44     660764.    0.2000
       16.39      0.4696      0.7214      0.0197      0.0128       4.182      71.232      69.024    3118.204       8.048     307.018      10.040      162.58     661819.    0.1721
       17.07      0.4892      0.6965      0.0158      0.0111       3.614      61.555      55.285    2694.611       6.954     245.907       9.306      162.74     662908.    0.1427
       17.76      0.5088      0.6519      0.0119      0.0092       3.014      51.336      41.498    2247.251       5.800     184.582       8.376      162.89     664031.    0.1113
       18.44      0.5284      0.5716      0.0079      0.0073       2.383      40.592      27.703    1776.927       4.586     123.221       7.071      163.06     665184.    0.0768
       19.12      0.5479      0.4120      0.0040      0.0053       1.721      29.318      13.905    1283.388       3.312      61.852       4.914      163.22     666354.    0.0378
       19.80      0.5675



         PROP RPM =       3800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0275       9.707     161.007     341.568    7238.631      18.190    1519.295      21.403      165.14     662556.    0.8159
        0.70      0.0196      0.0641      0.0906      0.0277       9.764     161.944     334.638    7280.760      18.296    1488.471      20.847      165.15     662946.    0.7867
        1.40      0.0391      0.1248      0.0886      0.0278       9.808     162.675     327.320    7313.599      18.379    1455.918      20.299      165.16     663361.    0.7576
        2.10      0.0587      0.1823      0.0865      0.0279       9.837     163.165     319.606    7335.636      18.434    1421.609      19.762      165.17     663799.    0.7288
        2.81      0.0783      0.2366      0.0843      0.0279       9.850     163.383     311.483    7345.452      18.459    1385.476      19.234      165.19     664263.    0.7002
        3.51      0.0979      0.2878      0.0820      0.0279       9.845     163.296     302.936    7341.529      18.449    1347.461      18.716      165.22     664752.    0.6720
        4.21      0.1174      0.3360      0.0796      0.0278       9.820     162.871     293.958    7322.425      18.401    1307.526      18.209      165.26     665268.    0.6440
        4.91      0.1370      0.3813      0.0770      0.0277       9.772     162.077     284.543    7286.744      18.311    1265.649      17.712      165.30     665810.    0.6163
        5.61      0.1566      0.4238      0.0744      0.0275       9.700     160.889     274.700    7233.336      18.177    1221.867      17.225      165.35     666381.    0.5889
        6.31      0.1761      0.4636      0.0716      0.0272       9.604     159.289     264.449    7161.386      17.996    1176.268      16.749      165.40     666979.    0.5618
        7.01      0.1957      0.5007      0.0687      0.0269       9.481     157.260     253.809    7070.165      17.767    1128.943      16.283      165.46     667606.    0.5351
        7.72      0.2153      0.5353      0.0657      0.0264       9.332     154.787     242.800    6958.999      17.488    1079.974      15.825      165.53     668263.    0.5087
        8.42      0.2349      0.5674      0.0627      0.0259       9.155     151.854     231.437    6827.125      17.156    1029.432      15.376      165.60     668950.    0.4825
        9.12      0.2544      0.5970      0.0595      0.0254       8.950     148.443     219.735    6673.772      16.771     977.380      14.934      165.68     669667.    0.4566
        9.82      0.2740      0.6242      0.0562      0.0247       8.714     144.537     207.706    6498.153      16.330     923.877      14.498      165.77     670415.    0.4310
       10.52      0.2936      0.6489      0.0529      0.0239       8.448     140.117     195.365    6299.469      15.830     868.982      14.066      165.86     671195.    0.4056
       11.22      0.3131      0.6710      0.0495      0.0231       8.149     135.168     182.723    6076.954      15.271     812.753      13.638      165.96     672006.    0.3803
       11.92      0.3327      0.6906      0.0460      0.0221       7.818     129.672     169.796    5829.861      14.650     755.250      13.210      166.07     672851.    0.3551
       12.63      0.3523      0.7074      0.0424      0.0211       7.453     123.614     156.596    5557.508      13.966     696.541      12.780      166.18     673729.    0.3299
       13.33      0.3719      0.7213      0.0388      0.0200       7.053     116.980     143.142    5259.265      13.216     636.695      12.345      166.30     674640.    0.3047
       14.03      0.3914      0.7318      0.0350      0.0187       6.617     109.759     129.450    4934.610      12.401     575.793      11.899      166.42     675585.    0.2793
       14.73      0.4110      0.7384      0.0313      0.0174       6.146     101.941     115.541    4583.127      11.517     513.924      11.434      166.55     676564.    0.2535
       15.43      0.4306      0.7403      0.0275      0.0160       5.638      93.521     101.438    4204.561      10.566     451.196      10.943      166.69     677578.    0.2273
       16.13      0.4502      0.7361      0.0236      0.0144       5.094      84.497      87.170    3798.850       9.546     387.732      10.408      166.83     678627.    0.2004
       16.84      0.4697      0.7237      0.0197      0.0128       4.514      74.873      72.770    3366.165       8.459     323.680       9.805      166.98     679711.    0.1725
       17.54      0.4893      0.6990      0.0158      0.0110       3.898      64.659      58.276    2906.967       7.305     259.212       9.093      167.13     680829.    0.1432
       18.24      0.5089      0.6548      0.0118      0.0092       3.248      53.872      43.732    2422.010       6.086     194.521       8.190      167.30     681982.    0.1117
       18.94      0.5284      0.5747      0.0079      0.0073       2.564      42.532      29.180    1912.156       4.805     129.793       6.922      167.46     683167.    0.0771
       19.64      0.5480      0.4148      0.0040      0.0052       1.847      30.631      14.625    1377.125       3.461      65.054       4.817      167.64     684369.    0.0380
       20.34      0.5676



         PROP RPM =       3900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0275      10.480     169.370     359.794    7815.013      19.135    1600.366      20.882      169.49     679992.    0.8171
        0.72      0.0196      0.0642      0.0906      0.0276      10.541     170.358     352.493    7860.611      19.247    1567.891      20.339      169.49     680392.    0.7877
        1.44      0.0392      0.1250      0.0886      0.0277      10.589     171.129     344.783    7896.170      19.334    1533.595      19.805      169.50     680818.    0.7586
        2.16      0.0587      0.1826      0.0865      0.0278      10.621     171.647     336.657    7920.067      19.393    1497.449      19.280      169.52     681268.    0.7297
        2.88      0.0783      0.2369      0.0843      0.0279      10.635     171.878     328.098    7930.727      19.419    1459.380      18.764      169.54     681744.    0.7011
        3.60      0.0979      0.2882      0.0820      0.0279      10.630     171.787     319.094    7926.535      19.408    1419.329      18.259      169.57     682246.    0.6728
        4.32      0.1175      0.3365      0.0796      0.0278      10.602     171.340     309.634    7905.903      19.358    1377.254      17.764      169.61     682775.    0.6448
        5.04      0.1370      0.3818      0.0770      0.0276      10.550     170.505     299.715    7867.356      19.264    1333.133      17.279      169.65     683333.    0.6171
        5.76      0.1566      0.4244      0.0744      0.0274      10.473     169.253     289.344    7809.622      19.122    1287.004      16.805      169.70     683918.    0.5896
        6.48      0.1762      0.4642      0.0716      0.0272      10.369     167.567     278.543    7731.818      18.932    1238.960      16.340      169.76     684532.    0.5625
        7.20      0.1958      0.5015      0.0687      0.0268      10.236     165.430     267.333    7633.189      18.690    1189.098      15.885      169.82     685176.    0.5358
        7.92      0.2153      0.5361      0.0657      0.0264      10.075     162.824     255.734    7512.962      18.396    1137.505      15.439      169.89     685850.    0.5093
